,behavior,brainarea,cluster,clusterPeakAmplitudes,clusterPeakTimes,clusterSpikeSD,clusterSpikeShape,date,depth,ephys,indExperiment,indSite,info,inforecPath,isiViolations,nSpikes,sessiontype,subject,tetrode,clusterQuality,atBestFreq,bestFreq
29,"[None, None, 'band025_am_tuning_curve_20170419e.h5', 'band025_am_tuning_curve_20170419f.h5', 'band025_bandwidth_am_20170419g.h5', 'band025_am_tuning_curve_20170419h.h5']",left_AC,1.0,[ -3.784      -80.16474351  39.83067092],[ 0.          0.00026131  0.00047035],"[ 28.24044872  29.66500322  30.0889944   30.76243319  30.45794898
  28.56990977  29.62015098  34.17755989  35.32097394  27.89646458
  23.14658126  32.31450448  44.67826604  50.78837662  51.23249344
  46.95732599  48.75176895  50.61723596  51.36909577  50.74762276
  49.43821615  48.89703402  48.56182929  46.76773178  45.63991236
  42.87375775  42.36711479  43.25097289  42.45299782  39.84514023
  36.83137271  33.50382808  29.74747048  26.44645126  24.71904723
  23.60864113  20.86175448  20.30980217  24.55897587  27.16004831]","[ -3.784  -6.928 -11.704 -18.648 -26.688 -37.584 -54.184 -72.6   -80.16
 -67.592 -38.224  -8.8    15.112  31.     39.904  35.456  38.232  41.432
  44.6    46.128  46.128  45.208  43.944  42.208  36.52   31.664  26.872
  23.088  19.824  16.32   13.672  12.648  10.64    6.296   1.552   0.592
  -1.04   -2.256  -3.152  -4.776]",2017-04-19,975.0,"['2017-04-19_14-21-09', '2017-04-19_14-23-12', '2017-04-19_14-26-27', '2017-04-19_14-32-42', '2017-04-19_14-38-17', '2017-04-19_15-00-39']",0.0,1.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band025_inforec.py,0.0416666666667,25.0,"['noisebursts', 'lasernoisebursts', 'tuningCurve', 'AM', 'laserBandwidth', 'noiseAmps']",band025,8.0,2.17654848955,0.0,
30,"[None, None, 'band025_am_tuning_curve_20170419e.h5', 'band025_am_tuning_curve_20170419f.h5', 'band025_bandwidth_am_20170419g.h5', 'band025_am_tuning_curve_20170419h.h5']",left_AC,2.0,[  9.05385551e-02  -9.43030368e+01   6.62043516e+01],[  3.26633166e-05   2.67839196e-04   4.57286432e-04],"[ 12.00168048  12.07160698  12.24144402  12.42639834  12.45314017
  12.55771989  13.64843414  14.37396864  13.51022368  15.54491766
  18.22922132  18.12217025  16.20037324  14.27192794  13.15810673
  12.82546432  12.78709439  12.75046041  12.68262114  12.5955836
  12.53540962  12.60285204  12.73058413  12.82899018  12.90783266
  12.98027055  13.00918815  12.99297362  12.94478561  12.89021726
  12.81085883  12.70568638  12.59799665  12.55891953  12.55642369
  12.49791789  12.47798094  12.45622739  12.42037162  12.42003996]","[ -2.12143383e-01   8.81068012e-02  -9.86094818e-01  -4.66118364e+00
  -1.16850499e+01  -2.46870935e+01  -4.85123095e+01  -7.88258720e+01
  -9.43256849e+01  -7.64229749e+01  -3.17937938e+01   1.59643225e+01
   4.90099527e+01   6.39288384e+01   6.57994702e+01   6.09875833e+01
   5.39360412e+01   4.66725618e+01   3.97853884e+01   3.34318385e+01
   2.77212993e+01   2.27090087e+01   1.83188269e+01   1.44563608e+01
   1.10815810e+01   8.16425523e+00   5.65311889e+00   3.47458846e+00
   1.58279828e+00  -4.80016819e-02  -1.44063492e+00  -2.60945233e+00
  -3.54557343e+00  -4.29345527e+00  -4.93767266e+00  -5.48789656e+00
  -5.90273520e+00  -6.19987386e+00  -6.43233470e+00  -6.62231052e+00]",2017-04-19,975.0,"['2017-04-19_14-21-09', '2017-04-19_14-23-12', '2017-04-19_14-26-27', '2017-04-19_14-32-42', '2017-04-19_14-38-17', '2017-04-19_15-00-39']",0.0,1.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band025_inforec.py,0.0042469094273,47565.0,"['noisebursts', 'lasernoisebursts', 'tuningCurve', 'AM', 'laserBandwidth', 'noiseAmps']",band025,8.0,7.13905740455,1.0,21971.2108661
31,"[None, None, 'band025_am_tuning_curve_20170419e.h5', 'band025_am_tuning_curve_20170419f.h5', 'band025_bandwidth_am_20170419g.h5', 'band025_am_tuning_curve_20170419h.h5']",left_AC,3.0,[ -1.46922234 -94.96345897  60.50554977],[  3.91959799e-05   2.67839196e-04   4.63819095e-04],"[ 17.19194498  18.01872077  18.36940022  18.18828306  17.8754282
  18.02858873  20.52844117  25.1644259   27.05383066  25.42910278
  23.08446253  24.93899568  28.51722576  29.65060582  28.28376867
  26.13034059  24.16405198  22.83666598  21.60443834  20.55978237
  19.78559488  19.57925475  19.75500985  19.93702511  20.15433241
  20.27425804  20.3522798   20.43135699  20.27834173  20.11918844
  19.89273095  19.34630328  18.88191066  18.80648206  18.65840142
  18.43515401  17.95851936  17.32042406  16.73754956  16.26105342]","[ -1.92397126e+00  -1.48229915e+00  -2.13285434e+00  -5.41436969e+00
  -1.26120183e+01  -2.64437622e+01  -5.07365121e+01  -8.02529066e+01
  -9.49895493e+01  -7.80002613e+01  -3.62270411e+01   8.76054866e+00
   4.07174396e+01   5.64996734e+01   6.05183540e+01   5.77777923e+01
   5.23030699e+01   4.60482038e+01   4.01171783e+01   3.49307642e+01
   3.02619203e+01   2.62117570e+01   2.26470281e+01   1.96580013e+01
   1.68435010e+01   1.42621816e+01   1.16220771e+01   9.51391248e+00
   7.70764206e+00   6.15950359e+00   4.47877204e+00   3.05760941e+00
   1.98001306e+00   1.30816460e+00   6.14239059e-01  -7.81188766e-02
  -7.68778576e-01  -1.37374265e+00  -1.89431744e+00  -2.68543436e+00]",2017-04-19,975.0,"['2017-04-19_14-21-09', '2017-04-19_14-23-12', '2017-04-19_14-26-27', '2017-04-19_14-32-42', '2017-04-19_14-38-17', '2017-04-19_15-00-39']",0.0,1.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band025_inforec.py,0.00196078431373,1531.0,"['noisebursts', 'lasernoisebursts', 'tuningCurve', 'AM', 'laserBandwidth', 'noiseAmps']",band025,8.0,4.52970701935,1.0,17993.6247481
32,"[None, None, 'band025_am_tuning_curve_20170419e.h5', 'band025_am_tuning_curve_20170419f.h5', 'band025_bandwidth_am_20170419g.h5', 'band025_am_tuning_curve_20170419h.h5']",left_AC,4.0,[ -5.53902439 -59.3932403   36.44311856],[ 0.          0.00026784  0.00068593],"[ 14.75489796  15.14266108  15.84281147  16.71454033  16.91185253
  15.32707104  12.29737414  10.08878789   9.7191539   10.88856668
  12.19654845  15.26070018  18.37772787  20.85393127  22.988549
  24.78446741  25.74711092  25.81373239  25.48620218  25.05386007
  24.37313674  23.43062182  22.58443904  22.17125139  22.03151289
  22.00416996  22.09344549  22.11037637  21.58150256  21.0075901
  20.83111292  20.85908975  20.81080085  20.21490707  19.44524768
  18.64123572  18.30469859  18.44616738  18.28692297  18.07457037]","[ -5.53902439  -8.33602251 -11.5369606  -15.36060038 -20.0206379
 -27.36135084 -39.55590994 -53.28705441 -59.41219512 -52.96791745
 -39.58761726 -26.38067542 -15.29962477  -5.0782364    4.58236398
  13.13658537  20.41969981  26.61838649  31.56716698  34.77954972
  36.25196998  36.34390244  35.51782364  34.07917448  32.06998124
  29.61031895  26.99793621  24.24108818  21.41575985  18.65609756
  15.84071295  13.20506567  11.34465291   9.53283302   7.34859287
   5.47335835   3.89587242   2.72326454   1.12645403  -0.85778612]",2017-04-19,975.0,"['2017-04-19_14-21-09', '2017-04-19_14-23-12', '2017-04-19_14-26-27', '2017-04-19_14-32-42', '2017-04-19_14-38-17', '2017-04-19_15-00-39']",0.0,1.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band025_inforec.py,0.00281690140845,1066.0,"['noisebursts', 'lasernoisebursts', 'tuningCurve', 'AM', 'laserBandwidth', 'noiseAmps']",band025,8.0,3.07915145836,0.0,
33,"[None, None, 'band025_am_tuning_curve_20170419e.h5', 'band025_am_tuning_curve_20170419f.h5', 'band025_bandwidth_am_20170419g.h5', 'band025_am_tuning_curve_20170419h.h5']",left_AC,5.0,[ -4.49530881 -86.04124125  60.06005626],[  4.57286432e-05   2.67839196e-04   4.70351759e-04],"[ 17.66374127  17.9106298   18.32811519  19.00921326  19.37443322
  18.59049266  18.0184667   18.99795524  19.80326703  19.55928753
  22.42735065  31.26503817  39.66072332  43.04036137  41.54556112
  37.35841348  32.67947382  28.65126724  25.37001407  22.9936947
  21.86022441  21.78561927  22.19055627  22.96786673  23.9561062
  24.7970449   25.23488081  25.46287557  25.59931678  25.63289417
  25.5284863   25.35604798  24.93797435  24.3639749   23.90368485
  23.49554931  22.99073204  22.27705859  21.46724796  20.6372997 ]","[ -5.19260809  -4.58779637  -4.80634589  -7.14330544 -12.70906555
 -24.29365411 -45.80202232 -72.58214784 -86.05941423 -70.75013947
 -32.49191074   9.17161785  39.50320781  55.32043236  60.01415621
  58.29449093  53.82712692  48.55704324  43.38284519  38.62970711
  34.26492329  30.38758717  26.99407252  24.0123431   21.34351464
  18.83117155  16.4623431   14.10111576  11.95216179  10.00292887
   8.18821478   6.36485356   4.65822873   3.13549512   1.63012552
   0.1276848   -1.19755927  -2.39379358  -3.52817294  -4.52126918]",2017-04-19,975.0,"['2017-04-19_14-21-09', '2017-04-19_14-23-12', '2017-04-19_14-26-27', '2017-04-19_14-32-42', '2017-04-19_14-38-17', '2017-04-19_15-00-39']",0.0,1.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band025_inforec.py,0.00313916986397,2868.0,"['noisebursts', 'lasernoisebursts', 'tuningCurve', 'AM', 'laserBandwidth', 'noiseAmps']",band025,8.0,3.48806554442,1.0,21971.2108661
34,"[None, None, 'band025_am_tuning_curve_20170419i.h5', 'band025_am_tuning_curve_20170419j.h5', 'band025_bandwidth_am_20170419k.h5', 'band025_am_tuning_curve_20170419l.h5']",left_AC,1.0,[ -5.93636364 -80.59442794  68.19036395],[ 0.          0.00026784  0.00074472],"[ 26.78255106  27.49073285  29.18881678  30.5240726   30.88916838
  30.34157711  33.1605296   38.4541844   36.97189099  34.58171393
  29.67390261  25.01731756  22.24366193  22.85024323  27.96692261
  34.64439062  41.13192517  46.7535759   51.20435379  53.87498135
  54.57908887  53.34303846  51.41197725  49.82698413  47.86105644
  44.57892133  41.90943872  39.12589449  36.98303023  33.92535803
  33.1956867   33.81924088  35.84129965  40.01073074  42.84131661
  43.53505356  44.16819749  44.48599092  43.77907605  38.73465865]","[ -5.93636364  -9.32272727 -13.84545455 -18.89090909 -25.38636364
 -36.67727273 -54.01363636 -71.65454545 -80.58636364 -73.07727273
 -58.03636364 -43.38636364 -29.23636364 -14.19545455   0.21818182
  12.42727273  24.01363636  35.83636364  47.27727273  56.70454545
  62.88181818  66.24545455  68.03636364  67.37272727  63.21363636  57.75
  49.44090909  43.02727273  37.69545455  29.89090909  27.40454545
  26.04090909  23.31818182  19.17727273  15.75        14.60454545
  12.08181818  10.35454545   7.45         1.34090909]",2017-04-19,1100.0,"['2017-04-19_15-11-00', '2017-04-19_15-13-00', '2017-04-19_15-15-13', '2017-04-19_15-20-47', '2017-04-19_15-26-22', '2017-04-19_15-47-37']",0.0,2.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band025_inforec.py,0.0,44.0,"['noisebursts', 'lasernoisebursts', 'tuningCurve', 'AM', 'laserBandwidth', 'noiseAmps']",band025,4.0,2.1102125633,0.0,
35,"[None, None, 'band025_am_tuning_curve_20170419i.h5', 'band025_am_tuning_curve_20170419j.h5', 'band025_bandwidth_am_20170419k.h5', 'band025_am_tuning_curve_20170419l.h5']",left_AC,2.0,[ -2.17157985 -75.44781835  45.56704421],[  4.57286432e-05   2.67839196e-04   8.42713568e-04],"[ 16.25924752  16.80698257  17.80468404  19.72043023  21.54752237
  20.45568417  16.67295395  15.15679504  15.53419876  15.01292597
  14.14911781  14.5035899   15.46293856  16.45644515  17.44331938
  18.48473823  19.52171767  20.33384126  20.71406999  20.71633436
  20.61070159  20.2887803   19.75540231  19.25323099  18.84922456
  18.56260917  18.40001862  18.3911872   18.63416763  18.95492096
  19.29638107  19.55059285  19.75960212  19.77037614  19.77381269
  19.82160763  19.90001208  19.84910564  19.75735216  19.68251578]","[ -2.34684044  -2.2010466   -2.53234597  -5.16204581 -12.00582543
 -25.26259874 -45.64972354 -66.50005924 -75.4546406  -67.56384281
 -50.94381912 -35.31524487 -23.34561611 -13.33232622  -4.08592022
   4.3610387   11.7628752   18.18830964  23.83256319  28.83888231
  33.31046603  37.28844787  40.57304502  43.09310821  44.78595972
  45.53203002  45.32977883  44.27752765  42.4471169   40.05442338
  37.23931675  34.17618483  30.91419826  27.71798973  24.52659953
  21.42659953  18.2942733   15.24656398  12.18274092   9.08937599]",2017-04-19,1100.0,"['2017-04-19_15-11-00', '2017-04-19_15-13-00', '2017-04-19_15-15-13', '2017-04-19_15-20-47', '2017-04-19_15-26-22', '2017-04-19_15-47-37']",0.0,2.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band025_inforec.py,0.0048385504098,10128.0,"['noisebursts', 'lasernoisebursts', 'tuningCurve', 'AM', 'laserBandwidth', 'noiseAmps']",band025,4.0,4.06935659771,0.0,
36,"[None, None, 'band025_am_tuning_curve_20170419i.h5', 'band025_am_tuning_curve_20170419j.h5', 'band025_bandwidth_am_20170419k.h5', 'band025_am_tuning_curve_20170419l.h5']",left_AC,3.0,[ -2.03507692 -74.05186228  46.8798943 ],[ 0.          0.00026784  0.00084925],"[ 20.14327719  20.61558592  21.61134444  22.81561129  23.44814467
  22.39230547  21.72426383  24.23259621  25.38176204  24.25910938
  21.35832804  19.54783379  19.35042983  20.42216417  22.33936538
  24.50980458  26.38472274  27.77378252  28.72636417  29.29073625
  29.43636351  29.16012999  28.7471899   28.3099898   27.79544817
  27.18337999  26.63495065  26.34409093  26.18992101  26.29540059
  26.42925292  26.48990273  26.58524482  26.54573441  26.41980944
  26.24782773  26.08863268  25.83612245  25.53017756  25.15800496]","[ -2.03507692  -3.42734615  -5.24419231  -9.00215385 -16.11192308
 -28.33388462 -46.67834615 -65.55042308 -74.05146154 -66.81507692
 -51.59973077 -37.13342308 -25.86807692 -16.15169231  -6.84261538
   1.86957692   9.77984615  16.95592308  23.4115      29.09923077
  34.07319231  38.41603846  41.91742308  44.50069231  46.01142308
  46.79626923  46.69807692  45.57842308  43.88226923  41.57473077
  38.81703846  35.92165385  32.64942308  29.04992308  25.43257692
  21.85407692  18.34330769  15.21880769  12.23434615   8.68034615]",2017-04-19,1100.0,"['2017-04-19_15-11-00', '2017-04-19_15-13-00', '2017-04-19_15-15-13', '2017-04-19_15-20-47', '2017-04-19_15-26-22', '2017-04-19_15-47-37']",0.0,2.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band025_inforec.py,0.00865551067513,5200.0,"['noisebursts', 'lasernoisebursts', 'tuningCurve', 'AM', 'laserBandwidth', 'noiseAmps']",band025,4.0,2.95099319866,0.0,
37,"[None, None, 'band025_am_tuning_curve_20170419i.h5', 'band025_am_tuning_curve_20170419j.h5', 'band025_bandwidth_am_20170419k.h5', 'band025_am_tuning_curve_20170419l.h5']",left_AC,4.0,[  11.83607424 -113.44842014   53.65314505],[ 0.00011759  0.00026784  0.00084271],"[ 12.86539321  13.08442711  13.33978055  13.32910766  13.677951
  15.87949272  18.43574663  18.23269956  17.97941108  17.18253796
  14.7476427   13.51575871  13.5642798   13.86536661  14.17718706
  14.48373188  14.78305389  15.08637242  15.32664221  15.49028395
  15.49779722  15.30035249  14.95122308  14.26553691  13.31487289
  12.5860972   12.4267793   12.75031432  13.26214139  13.78419791
  14.15980705  14.50287646  14.84730569  14.98353409  15.00201467
  14.99146573  15.02003585  15.00342955  14.90368737  14.80849166]","[  -0.40445362    1.77722906    6.13696687   10.94955554    9.8813325
   -8.9487115   -50.51767981  -95.33791865 -113.46667864  -98.93928347
  -71.26877974  -48.06479303  -32.31164587  -20.11135853   -9.06883362
    0.83245039    9.3413307    16.76675945   23.50462423   29.70977822
   35.45268923   40.76929155   45.55142318   49.5263536    52.34100745
   53.60939212   53.18096435   51.40391488   48.80134686   45.59798869
   41.94362934   38.04992368   34.08700727   30.20912274   26.52500673
   23.03349196   19.66290743   16.45572416   13.50886235   10.78583101]",2017-04-19,1100.0,"['2017-04-19_15-11-00', '2017-04-19_15-13-00', '2017-04-19_15-15-13', '2017-04-19_15-20-47', '2017-04-19_15-26-22', '2017-04-19_15-47-37']",0.0,2.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band025_inforec.py,0.000718390804598,11137.0,"['noisebursts', 'lasernoisebursts', 'tuningCurve', 'AM', 'laserBandwidth', 'noiseAmps']",band025,4.0,7.7517396256,1.0,17993.6247481
38,"[None, None, 'band025_am_tuning_curve_20170419i.h5', 'band025_am_tuning_curve_20170419j.h5', 'band025_bandwidth_am_20170419k.h5', 'band025_am_tuning_curve_20170419l.h5']",left_AC,5.0,[  0.46486522 -89.05073353  46.97469559],[ 0.00010452  0.00026784  0.00084925],"[ 17.36960534  17.92682232  19.33515096  21.03867518  21.58258138
  19.62148491  21.13218367  29.71444975  33.8075231   30.51405346
  24.4601351   20.69483591  19.31708195  18.99695692  19.12809478
  19.44404148  19.93846414  20.51754373  20.93531113  21.22923662
  21.53576803  21.9497464   22.35798987  22.57549847  22.67675004
  22.55178578  22.41181526  22.25303944  22.07530543  22.03863067
  22.06238568  22.20198585  22.43605667  22.58863205  22.51171466
  22.25713405  21.92322243  21.57559709  21.44293116  21.33364546]","[ -3.17718889  -2.69497562  -0.99164723   0.45685817  -2.41619674
 -16.9740937  -45.92016112 -76.48013568 -89.06253975 -78.6755989
 -58.28047488 -40.49154123 -27.95632817 -17.89005724  -8.40720797
   0.46703413   8.30337079  15.18770405  21.40390078  26.99202883
  32.01492474  36.49836761  40.39173203  43.48641085  45.58588086
  46.78880644  46.82853509  45.56671613  43.59592962  41.23752385
  38.49192283  35.51430994  32.43883824  29.09378842  25.85876616
  22.55344499  19.33635785  16.43345347  13.44863261  10.03442866]",2017-04-19,1100.0,"['2017-04-19_15-11-00', '2017-04-19_15-13-00', '2017-04-19_15-15-13', '2017-04-19_15-20-47', '2017-04-19_15-26-22', '2017-04-19_15-47-37']",0.0,2.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band025_inforec.py,0.004877014419,4717.0,"['noisebursts', 'lasernoisebursts', 'tuningCurve', 'AM', 'laserBandwidth', 'noiseAmps']",band025,4.0,4.05022818744,0.0,
39,"[None, None, 'band025_am_tuning_curve_20170419i.h5', 'band025_am_tuning_curve_20170419j.h5', 'band025_bandwidth_am_20170419k.h5', 'band025_am_tuning_curve_20170419l.h5']",left_AC,6.0,[ -2.14415119 -81.50524711  48.28255465],[ 0.          0.00026784  0.00086231],"[ 14.41800931  14.83063183  15.84990294  17.9396868   20.7215436
  21.26296782  19.44608001  19.22766538  19.89439963  18.65565313
  15.82061433  14.14584194  13.9373423   14.15918133  14.58584676
  15.25584425  15.91296771  16.35763077  16.65623824  16.93236903
  16.95038137  16.82039199  16.67029522  16.2619137   15.81968287
  15.4691718   15.49057166  15.77715134  16.18348685  16.71188085
  17.09178493  17.45812655  17.83032269  18.03349402  18.04092886
  18.12706437  18.30786457  18.36136955  18.2600868   18.06514115]","[ -2.14415119  -3.21779081  -6.55975888 -13.08637993 -22.26129032
 -34.81062235 -52.83261649 -72.45255784 -81.51453242 -72.72398175
 -53.49641577 -35.38129684 -22.29729554 -12.07663734  -2.81717172
   5.65148257  13.15578364  19.78989899  25.58181818  30.59038775
  34.98168785  38.88002607  42.23828609  44.92297165  46.77435647
  47.95571848  48.27341153  47.77709352  46.7188335   45.18145976
  43.22662105  40.89576409  38.2354187   35.25878136  32.03714565
  28.79061584  25.53509286  22.13085696  18.75826002  15.36044314]",2017-04-19,1100.0,"['2017-04-19_15-11-00', '2017-04-19_15-13-00', '2017-04-19_15-15-13', '2017-04-19_15-20-47', '2017-04-19_15-26-22', '2017-04-19_15-47-37']",0.0,2.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band025_inforec.py,0.00162946064853,6138.0,"['noisebursts', 'lasernoisebursts', 'tuningCurve', 'AM', 'laserBandwidth', 'noiseAmps']",band025,4.0,4.81040300517,0.0,
40,"[None, None, 'band025_am_tuning_curve_20170419i.h5', 'band025_am_tuning_curve_20170419j.h5', 'band025_bandwidth_am_20170419k.h5', 'band025_am_tuning_curve_20170419l.h5']",left_AC,1.0,[ -14.19390131 -103.02926237   44.82025491],[  5.87939698e-05   2.61306533e-04   6.59798995e-04],"[  24.2972335    15.47426378   15.00074072   23.83256409   32.71166968
   37.63627092   46.04548476   57.72147684   65.62525109  100.2230845
   91.20801351   75.40356608   64.11132293   63.51924371   66.8929493
   71.41669757   72.29717137   72.63904334   70.28633501   62.73694247
   61.90169826   41.69295171   42.84706078   42.863343     43.71321805
   44.80956688   47.36215085   51.58449379   54.32584816   56.08412552
   59.3992975    65.23850261   72.79487161   80.2113012    85.3911147
   85.35647834   80.72686459   72.87032284   60.60773695   58.51577396]","[ -13.73333333  -14.62222222  -14.4         -18.6         -27.93333333
  -40.46666667  -58.46666667  -90.4        -101.55555556  -71.73333333
  -54.82222222  -39.66666667  -24.77777778   -9.88888889   -2.
    9.55555556   13.11111111   19.57777778   26.6          38.82222222
   43.55555556   26.13333333   30.42222222   36.82222222   43.68888889
   49.02222222   53.93333333   59.4          63.8          65.04444444
   61.68888889   56.26666667   53.           51.17777778   48.24444444
   45.17777778   43.86666667   32.57777778   16.33333333   15.55555556]",2017-04-19,1100.0,"['2017-04-19_15-11-00', '2017-04-19_15-13-00', '2017-04-19_15-15-13', '2017-04-19_15-20-47', '2017-04-19_15-26-22', '2017-04-19_15-47-37']",0.0,2.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band025_inforec.py,0.0,9.0,"['noisebursts', 'lasernoisebursts', 'tuningCurve', 'AM', 'laserBandwidth', 'noiseAmps']",band025,6.0,1.7631610888,0.0,
41,"[None, None, 'band025_am_tuning_curve_20170419i.h5', 'band025_am_tuning_curve_20170419j.h5', 'band025_bandwidth_am_20170419k.h5', 'band025_am_tuning_curve_20170419l.h5']",left_AC,2.0,[ -4.08440652 -64.05656841  39.78705857],[ 0.          0.00026784  0.00097337],"[ 18.48055142  17.23131739  17.40292433  18.33970228  19.3509857
  18.50794432  15.94595657  14.84304961  14.21613841  14.08437368
  14.46871697  15.72719714  16.59497741  16.82612903  17.12516784
  17.60292856  18.05341741  18.44922181  18.79105416  19.0739565
  19.38896007  19.69647739  19.78557866  19.64208957  19.20965623
  18.57524117  17.90422415  17.38578532  16.93533826  16.87712921
  17.22247087  17.7003595   18.32990066  19.16335385  20.23350971
  21.30723696  22.01320425  22.68472597  23.03946675  23.26747326]","[ -4.08440652  -6.93525989  -9.0216059  -12.15399535 -17.82591156
 -28.00558573 -42.90256012 -57.60267649 -64.05469356 -58.65224981
 -47.02893716 -35.99678045 -27.21035687 -19.2538014  -11.57106284
  -4.5189294    1.786346     7.45422808  12.49612102  16.96229635
  21.13405741  25.07098526  28.52854926  31.49072925  34.06252909
  36.11062839  37.65659426  38.70034911  39.46966641  39.78650116
  39.60810706  39.01062839  37.89499612  36.42591156  34.5105896
  32.02800621  29.02335144  25.59290147  22.15896043  17.46462374]",2017-04-19,1100.0,"['2017-04-19_15-11-00', '2017-04-19_15-13-00', '2017-04-19_15-15-13', '2017-04-19_15-20-47', '2017-04-19_15-26-22', '2017-04-19_15-47-37']",0.0,2.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band025_inforec.py,0.00135790494665,5156.0,"['noisebursts', 'lasernoisebursts', 'tuningCurve', 'AM', 'laserBandwidth', 'noiseAmps']",band025,6.0,3.50285738398,1.0,17993.6247481
42,"[None, None, 'band025_am_tuning_curve_20170419i.h5', 'band025_am_tuning_curve_20170419j.h5', 'band025_bandwidth_am_20170419k.h5', 'band025_am_tuning_curve_20170419l.h5']",left_AC,3.0,[ -7.83004322 -69.60679515  46.93012809],[ 0.          0.00026784  0.00090804],"[ 17.82368446  17.8599136   18.18923687  18.39791732  17.73856677
  15.32137911  12.9551652   13.12821591  13.44723329  13.27213326  13.65932
  15.21826031  16.61064518  17.52079118  18.35950588  19.26546914
  20.15312021  20.90652714  21.4861264   21.93831722  22.26224219
  22.43935639  22.39095448  22.1206231   21.62247656  20.98853008
  20.37740807  19.85090796  19.37903706  19.14281275  19.1410823
  19.47862595  20.08961003  20.72840408  21.40544718  22.17540497
  22.90266039  23.30902261  23.46758773  23.62850882]","[ -7.83004322 -11.41327491 -16.47209426 -22.83575108 -30.0525786
 -39.14624904 -51.37676594 -63.94339511 -69.61364202 -64.15183847
 -52.33883593 -40.84592338 -31.66221801 -23.3002546  -14.87755344
  -6.69756646   0.95186216   8.10245722  14.83108532  21.10789271
  26.73400438  31.7166795   36.04451418  39.74720824  42.76629759
  44.94398721  46.32713601  46.89922435  46.75603055  45.89108887
  44.50598614  42.72338208  40.5904198   38.14300432  35.3064243
  32.07138374  28.49147966  25.21396175  22.1330807   18.99784475]",2017-04-19,1100.0,"['2017-04-19_15-11-00', '2017-04-19_15-13-00', '2017-04-19_15-15-13', '2017-04-19_15-20-47', '2017-04-19_15-26-22', '2017-04-19_15-47-37']",0.0,2.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band025_inforec.py,0.00414495499763,16889.0,"['noisebursts', 'lasernoisebursts', 'tuningCurve', 'AM', 'laserBandwidth', 'noiseAmps']",band025,6.0,3.61522267059,0.0,
43,"[None, None, 'band025_am_tuning_curve_20170419i.h5', 'band025_am_tuning_curve_20170419j.h5', 'band025_bandwidth_am_20170419k.h5', 'band025_am_tuning_curve_20170419l.h5']",left_AC,4.0,[ -2.23604386 -87.81185952  46.40760038],[ 0.          0.00026784  0.00092111],"[ 15.00417807  14.83529793  15.1085393   15.78444531  16.56779679
  16.51990044  18.46996243  23.56860841  25.55910943  24.32984893
  23.10571681  22.85616664  21.89045789  20.59971502  20.36906935
  20.94547506  21.51424576  21.8532296   21.90843003  21.68133189
  21.21651447  20.65355661  20.11774108  19.55083488  18.94242454
  18.38170293  17.80265022  17.28709971  16.8742691   16.59326279
  16.56679635  16.60995676  16.72858195  16.97457677  17.24945358
  17.55986208  17.93228521  18.28697916  18.51821104  18.67604169]","[ -2.23604386  -3.32155533  -4.34878312  -6.52911649 -13.15169857
 -29.39929015 -54.83766003 -78.50136899 -87.81341108 -80.58427557
 -65.62630245 -51.23876283 -39.05070985 -27.40750412 -15.9024718
  -5.34850425   3.76606668  11.58833819  18.341279    24.16285334
  29.12600456  33.31680188  36.8301876   39.77880593  42.23434529
  44.16307517  45.5418304   46.29235011  46.35129294  45.76167448
  44.55256687  42.87268982  40.81843706  38.42310813  35.80612245
  33.03906706  30.10460134  27.11803144  24.18864241  21.19384586]",2017-04-19,1100.0,"['2017-04-19_15-11-00', '2017-04-19_15-13-00', '2017-04-19_15-15-13', '2017-04-19_15-20-47', '2017-04-19_15-26-22', '2017-04-19_15-47-37']",0.0,2.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band025_inforec.py,0.00586277927428,31556.0,"['noisebursts', 'lasernoisebursts', 'tuningCurve', 'AM', 'laserBandwidth', 'noiseAmps']",band025,6.0,4.59150383392,0.0,
