,behavior,brainarea,cluster,date,depth,ephys,info,isiViolations,nSpikes,sessiontype,subject,tetrode
56,"[None, 'band022_am_tuning_curve_20170317i.h5', 'band022_am_tuning_curve_20170317j.h5']",right_thalamus,1.0,2017-03-17,3395.0,"['2017-03-17_13-32-08', '2017-03-17_13-35-28', '2017-03-17_13-46-10']",anteriorDiI,16.6666666667,7.0,"['noisebursts', 'tuningCurve', 'AM']",band022,2.0
57,"[None, 'band022_am_tuning_curve_20170317i.h5', 'band022_am_tuning_curve_20170317j.h5']",right_thalamus,2.0,2017-03-17,3395.0,"['2017-03-17_13-32-08', '2017-03-17_13-35-28', '2017-03-17_13-46-10']",anteriorDiI,0.0,119.0,"['noisebursts', 'tuningCurve', 'AM']",band022,2.0
58,"[None, 'band022_am_tuning_curve_20170317i.h5', 'band022_am_tuning_curve_20170317j.h5']",right_thalamus,1.0,2017-03-17,3395.0,"['2017-03-17_13-32-08', '2017-03-17_13-35-28', '2017-03-17_13-46-10']",anteriorDiI,27.2727272727,12.0,"['noisebursts', 'tuningCurve', 'AM']",band022,3.0
59,"[None, 'band022_am_tuning_curve_20170317i.h5', 'band022_am_tuning_curve_20170317j.h5']",right_thalamus,2.0,2017-03-17,3395.0,"['2017-03-17_13-32-08', '2017-03-17_13-35-28', '2017-03-17_13-46-10']",anteriorDiI,0.0,447.0,"['noisebursts', 'tuningCurve', 'AM']",band022,3.0
60,"[None, 'band022_am_tuning_curve_20170317i.h5', 'band022_am_tuning_curve_20170317j.h5']",right_thalamus,1.0,2017-03-17,3395.0,"['2017-03-17_13-32-08', '2017-03-17_13-35-28', '2017-03-17_13-46-10']",anteriorDiI,25.0,9.0,"['noisebursts', 'tuningCurve', 'AM']",band022,5.0
61,"[None, 'band022_am_tuning_curve_20170317i.h5', 'band022_am_tuning_curve_20170317j.h5']",right_thalamus,2.0,2017-03-17,3395.0,"['2017-03-17_13-32-08', '2017-03-17_13-35-28', '2017-03-17_13-46-10']",anteriorDiI,0.0,268.0,"['noisebursts', 'tuningCurve', 'AM']",band022,5.0
62,"[None, 'band022_am_tuning_curve_20170317i.h5', 'band022_am_tuning_curve_20170317j.h5']",right_thalamus,3.0,2017-03-17,3395.0,"['2017-03-17_13-32-08', '2017-03-17_13-35-28', '2017-03-17_13-46-10']",anteriorDiI,0.0,568.0,"['noisebursts', 'tuningCurve', 'AM']",band022,5.0
63,"[None, 'band022_am_tuning_curve_20170317i.h5', 'band022_am_tuning_curve_20170317j.h5']",right_thalamus,4.0,2017-03-17,3395.0,"['2017-03-17_13-32-08', '2017-03-17_13-35-28', '2017-03-17_13-46-10']",anteriorDiI,0.952380952381,106.0,"['noisebursts', 'tuningCurve', 'AM']",band022,5.0
64,"[None, 'band022_am_tuning_curve_20170317i.h5', 'band022_am_tuning_curve_20170317j.h5']",right_thalamus,1.0,2017-03-17,3395.0,"['2017-03-17_13-32-08', '2017-03-17_13-35-28', '2017-03-17_13-46-10']",anteriorDiI,35.7142857143,29.0,"['noisebursts', 'tuningCurve', 'AM']",band022,6.0
65,"[None, 'band022_am_tuning_curve_20170317i.h5', 'band022_am_tuning_curve_20170317j.h5']",right_thalamus,2.0,2017-03-17,3395.0,"['2017-03-17_13-32-08', '2017-03-17_13-35-28', '2017-03-17_13-46-10']",anteriorDiI,0.0,719.0,"['noisebursts', 'tuningCurve', 'AM']",band022,6.0
66,"[None, 'band022_am_tuning_curve_20170317i.h5', 'band022_am_tuning_curve_20170317j.h5']",right_thalamus,3.0,2017-03-17,3395.0,"['2017-03-17_13-32-08', '2017-03-17_13-35-28', '2017-03-17_13-46-10']",anteriorDiI,1.8779342723,427.0,"['noisebursts', 'tuningCurve', 'AM']",band022,6.0
67,"[None, 'band022_am_tuning_curve_20170317i.h5', 'band022_am_tuning_curve_20170317j.h5']",right_thalamus,4.0,2017-03-17,3395.0,"['2017-03-17_13-32-08', '2017-03-17_13-35-28', '2017-03-17_13-46-10']",anteriorDiI,0.0168435236652,5938.0,"['noisebursts', 'tuningCurve', 'AM']",band022,6.0
68,"[None, 'band022_am_tuning_curve_20170317i.h5', 'band022_am_tuning_curve_20170317j.h5']",right_thalamus,5.0,2017-03-17,3395.0,"['2017-03-17_13-32-08', '2017-03-17_13-35-28', '2017-03-17_13-46-10']",anteriorDiI,0.0,386.0,"['noisebursts', 'tuningCurve', 'AM']",band022,6.0
69,"[None, 'band022_am_tuning_curve_20170317i.h5', 'band022_am_tuning_curve_20170317j.h5']",right_thalamus,1.0,2017-03-17,3395.0,"['2017-03-17_13-32-08', '2017-03-17_13-35-28', '2017-03-17_13-46-10']",anteriorDiI,33.3333333333,13.0,"['noisebursts', 'tuningCurve', 'AM']",band022,7.0
70,"[None, 'band022_am_tuning_curve_20170317i.h5', 'band022_am_tuning_curve_20170317j.h5']",right_thalamus,2.0,2017-03-17,3395.0,"['2017-03-17_13-32-08', '2017-03-17_13-35-28', '2017-03-17_13-46-10']",anteriorDiI,1.83908045977,436.0,"['noisebursts', 'tuningCurve', 'AM']",band022,7.0
71,"[None, 'band022_am_tuning_curve_20170317i.h5', 'band022_am_tuning_curve_20170317j.h5']",right_thalamus,1.0,2017-03-17,3395.0,"['2017-03-17_13-32-08', '2017-03-17_13-35-28', '2017-03-17_13-46-10']",anteriorDiI,40.0,11.0,"['noisebursts', 'tuningCurve', 'AM']",band022,8.0
72,"[None, 'band022_am_tuning_curve_20170317i.h5', 'band022_am_tuning_curve_20170317j.h5']",right_thalamus,2.0,2017-03-17,3395.0,"['2017-03-17_13-32-08', '2017-03-17_13-35-28', '2017-03-17_13-46-10']",anteriorDiI,0.0,828.0,"['noisebursts', 'tuningCurve', 'AM']",band022,8.0
73,"[None, 'band022_am_tuning_curve_20170317i.h5', 'band022_am_tuning_curve_20170317j.h5']",right_thalamus,3.0,2017-03-17,3395.0,"['2017-03-17_13-32-08', '2017-03-17_13-35-28', '2017-03-17_13-46-10']",anteriorDiI,0.492967957083,6898.0,"['noisebursts', 'tuningCurve', 'AM']",band022,8.0
74,"[None, 'band022_am_tuning_curve_20170317i.h5', 'band022_am_tuning_curve_20170317j.h5']",right_thalamus,4.0,2017-03-17,3395.0,"['2017-03-17_13-32-08', '2017-03-17_13-35-28', '2017-03-17_13-46-10']",anteriorDiI,0.119760479042,836.0,"['noisebursts', 'tuningCurve', 'AM']",band022,8.0
75,"[None, 'band022_am_tuning_curve_20170317i.h5', 'band022_am_tuning_curve_20170317j.h5']",right_thalamus,5.0,2017-03-17,3395.0,"['2017-03-17_13-32-08', '2017-03-17_13-35-28', '2017-03-17_13-46-10']",anteriorDiI,0.30935808198,1294.0,"['noisebursts', 'tuningCurve', 'AM']",band022,8.0
76,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,1.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.0,2.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,1.0
77,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,2.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.925925925926,541.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,1.0
78,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,3.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,1.22282608696,1473.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,1.0
79,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,4.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.0,2009.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,1.0
80,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,5.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.272479564033,368.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,1.0
81,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,1.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,,1.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,2.0
82,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,2.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.0,849.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,2.0
83,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,3.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.913242009132,658.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,2.0
84,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,4.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.744416873449,404.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,2.0
85,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,1.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.0,7.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,3.0
86,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,2.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.0,2669.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,3.0
87,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,3.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,2.10727969349,523.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,3.0
88,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,4.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.162866449511,615.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,3.0
89,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,5.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,2.92164674635,2260.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,3.0
90,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,2.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.114820703056,11323.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,4.0
91,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,3.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.370118589017,26479.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,4.0
92,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,4.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,2.07660359945,2168.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,4.0
93,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,5.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.0,2819.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,4.0
94,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,6.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.102543068089,4877.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,4.0
95,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,1.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,2.66666666667,76.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,6.0
96,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,2.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,3.55633802817,2841.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,6.0
97,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,3.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,2.80636108513,1070.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,6.0
98,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,4.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.602928509905,2323.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,6.0
99,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,5.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,1.07913669065,1391.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,6.0
100,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,1.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.0,6.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,7.0
101,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,2.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,1.16472545757,602.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,7.0
102,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,3.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.0,107.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,7.0
103,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,4.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.0,131.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,7.0
104,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,5.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.0,84.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,7.0
105,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,1.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.0,11.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,8.0
106,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,2.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.150602409639,1993.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,8.0
107,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,3.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,2.48262164846,1008.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,8.0
108,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,4.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.31007751938,646.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,8.0
109,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,5.0,2017-03-18,3100.0,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.0,317.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,8.0
110,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,1.0,2017-03-18,3205.0,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0.0,59.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,3.0
111,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,2.0,2017-03-18,3205.0,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0.117189909332,16214.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,3.0
112,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,3.0,2017-03-18,3205.0,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0.0,357.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,3.0
113,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,4.0,2017-03-18,3205.0,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0.0799360511591,1252.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,3.0
114,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,5.0,2017-03-18,3205.0,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0.0,2975.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,3.0
115,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,6.0,2017-03-18,3205.0,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0.129198966408,775.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,3.0
116,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,1.0,2017-03-18,3205.0,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0.0,152.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,4.0
