,behavior,brainarea,cluster,date,depth,ephys,info,isiViolations,nSpikes,sessiontype,subject,tetrode,clusterQuality
62,"[None, 'band022_am_tuning_curve_20170317i.h5', 'band022_am_tuning_curve_20170317j.h5']",right_thalamus,5,2017-03-17,3395,"['2017-03-17_13-32-08', '2017-03-17_13-35-28', '2017-03-17_13-46-10']",anteriorDiI,0.309358082,1294,"['noisebursts', 'tuningCurve', 'AM']",band022,8,0
63,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,1,2017-03-18,3100,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0,2,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,1,0
64,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,2,2017-03-18,3100,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.9259259259,541,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,1,0
65,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,3,2017-03-18,3100,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,1.222826087,1473,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,1,0
66,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,4,2017-03-18,3100,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0,2009,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,1,2
67,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,5,2017-03-18,3100,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.272479564,368,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,1,0
68,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,2,2017-03-18,3100,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0,849,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,2,3
69,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,3,2017-03-18,3100,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.9132420091,658,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,2,0
70,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,4,2017-03-18,3100,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.7444168734,404,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,2,0
71,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,1,2017-03-18,3100,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0,7,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,3,0
72,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,2,2017-03-18,3100,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0,2669,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,3,2
73,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,4,2017-03-18,3100,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.1628664495,615,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,3,0
74,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,2,2017-03-18,3100,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.1148207031,11323,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,4,2
75,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,3,2017-03-18,3100,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.370118589,26479,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,4,1
76,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,5,2017-03-18,3100,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0,2819,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,4,2
77,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,6,2017-03-18,3100,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.1025430681,4877,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,4,2
78,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,4,2017-03-18,3100,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.6029285099,2323,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,6,0
79,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,5,2017-03-18,3100,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,1.0791366907,1391,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,6,0
80,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,1,2017-03-18,3100,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0,6,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,7,0
81,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,2,2017-03-18,3100,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,1.1647254576,602,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,7,0
82,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,3,2017-03-18,3100,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0,107,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,7,0
83,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,4,2017-03-18,3100,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0,131,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,7,2
84,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,5,2017-03-18,3100,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0,84,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,7,1
85,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,1,2017-03-18,3100,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0,11,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,8,0
86,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,2,2017-03-18,3100,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.1506024096,1993,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,8,2
87,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,4,2017-03-18,3100,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0.3100775194,646,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,8,2
88,"[None, 'band022_am_tuning_curve_20170318a.h5', 'band022_am_tuning_curve_20170318b.h5', 'band022_bandwidth_am_20170318c.h5', 'band022_am_tuning_curve_20170318d.h5']",right_thalamus,5,2017-03-18,3100,"['2017-03-18_13-46-55', '2017-03-18_13-52-17', '2017-03-18_14-04-10', '2017-03-18_14-11-46', '2017-03-18_14-33-17']",posteriorDiD,0,317,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,8,2
89,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,1,2017-03-18,3205,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0,59,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,3,0
90,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,2,2017-03-18,3205,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0.1171899093,16214,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,3,1
91,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,3,2017-03-18,3205,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0,357,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,3,1
92,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,4,2017-03-18,3205,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0.0799360512,1252,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,3,0
93,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,5,2017-03-18,3205,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0,2975,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,3,2
94,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,6,2017-03-18,3205,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0.1291989664,775,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,3,3
95,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,1,2017-03-18,3205,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0,152,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,4,2
96,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,2,2017-03-18,3205,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0.0535045479,9346,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,4,2
97,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,3,2017-03-18,3205,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0.4300640036,39530,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,4,2
98,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,4,2017-03-18,3205,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0.461361015,13873,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,4,2
99,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,5,2017-03-18,3205,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0.5137461816,7203,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,4,0
100,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,6,2017-03-18,3205,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0.1626874203,68230,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,4,1
101,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,1,2017-03-18,3205,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,1.1235955056,90,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,5,0
102,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,4,2017-03-18,3205,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,1.3950323239,2940,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,5,0
103,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,5,2017-03-18,3205,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,1.7895490336,1398,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,5,0
104,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,6,2017-03-18,3205,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,1.6523867809,1635,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,5,0
105,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,2,2017-03-18,3205,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0,172,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,6,2
106,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,3,2017-03-18,3205,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0,69,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,6,0
107,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,1,2017-03-18,3205,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0,5,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,7,0
108,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,2,2017-03-18,3205,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0,260,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,7,0
109,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,3,2017-03-18,3205,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0.6600660066,304,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,7,3
110,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,4,2017-03-18,3205,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0,189,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,7,0
111,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,1,2017-03-18,3205,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0,2,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,8,0
112,"[None, 'band022_am_tuning_curve_20170318e.h5', 'band022_am_tuning_curve_20170318f.h5', 'band022_bandwidth_am_20170318g.h5', 'band022_am_tuning_curve_20170318h.h5']",right_thalamus,2,2017-03-18,3205,"['2017-03-18_14-40-17', '2017-03-18_14-44-22', '2017-03-18_14-57-47', '2017-03-18_15-03-56', '2017-03-18_15-26-12']",posteriorDiD,0,58,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'noiseAmps']",band022,8,0
113,"[None, 'band022_am_tuning_curve_20170318i.h5', 'band022_am_tuning_curve_20170318j.h5', 'band022_bandwidth_am_20170318k.h5', 'band022_bandwidth_am_20170318l.h5', 'band022_am_tuning_curve_20170318m.h5']",right_thalamus,1,2017-03-18,3290,"['2017-03-18_15-35-24', '2017-03-18_15-37-57', '2017-03-18_15-49-04', '2017-03-18_15-55-17', '2017-03-18_16-17-20', '2017-03-18_16-35-43']",posteriorDiD,0,45,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band022,3,0
114,"[None, 'band022_am_tuning_curve_20170318i.h5', 'band022_am_tuning_curve_20170318j.h5', 'band022_bandwidth_am_20170318k.h5', 'band022_bandwidth_am_20170318l.h5', 'band022_am_tuning_curve_20170318m.h5']",right_thalamus,2,2017-03-18,3290,"['2017-03-18_15-35-24', '2017-03-18_15-37-57', '2017-03-18_15-49-04', '2017-03-18_15-55-17', '2017-03-18_16-17-20', '2017-03-18_16-35-43']",posteriorDiD,1.1952191235,1005,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band022,3,0
115,"[None, 'band022_am_tuning_curve_20170318i.h5', 'band022_am_tuning_curve_20170318j.h5', 'band022_bandwidth_am_20170318k.h5', 'band022_bandwidth_am_20170318l.h5', 'band022_am_tuning_curve_20170318m.h5']",right_thalamus,3,2017-03-18,3290,"['2017-03-18_15-35-24', '2017-03-18_15-37-57', '2017-03-18_15-49-04', '2017-03-18_15-55-17', '2017-03-18_16-17-20', '2017-03-18_16-35-43']",posteriorDiD,0.4519774011,4426,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band022,3,0
116,"[None, 'band022_am_tuning_curve_20170318i.h5', 'band022_am_tuning_curve_20170318j.h5', 'band022_bandwidth_am_20170318k.h5', 'band022_bandwidth_am_20170318l.h5', 'band022_am_tuning_curve_20170318m.h5']",right_thalamus,4,2017-03-18,3290,"['2017-03-18_15-35-24', '2017-03-18_15-37-57', '2017-03-18_15-49-04', '2017-03-18_15-55-17', '2017-03-18_16-17-20', '2017-03-18_16-35-43']",posteriorDiD,0.1767825575,5092,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band022,3,0
