,behavior,cluster,date,depth,ephys,isiViolations,nSpikes,sessiontype,subject,tetrode,tetrodes
12,"[None, 'band003_am_tuning_curve_20160818d.h5', 'band003_am_tuning_curve_20160818e.h5', 'band003_bandwidth_am_20160818f.h5']",2.0,2016-08-18,880.0,"['2016-08-18_11-58-29', '2016-08-18_12-00-44', '2016-08-18_12-11-58', '2016-08-18_12-20-31']",0.47619047619,4411.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,2.0,"[1, 2, 8]"
13,"[None, 'band003_am_tuning_curve_20160818d.h5', 'band003_am_tuning_curve_20160818e.h5', 'band003_bandwidth_am_20160818f.h5']",3.0,2016-08-18,880.0,"['2016-08-18_11-58-29', '2016-08-18_12-00-44', '2016-08-18_12-11-58', '2016-08-18_12-20-31']",1.90597204574,14954.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,2.0,"[1, 2, 8]"
14,"[None, 'band003_am_tuning_curve_20160818d.h5', 'band003_am_tuning_curve_20160818e.h5', 'band003_bandwidth_am_20160818f.h5']",4.0,2016-08-18,880.0,"['2016-08-18_11-58-29', '2016-08-18_12-00-44', '2016-08-18_12-11-58', '2016-08-18_12-20-31']",4.11020776874,2215.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,2.0,"[1, 2, 8]"
15,"[None, 'band003_am_tuning_curve_20160818d.h5', 'band003_am_tuning_curve_20160818e.h5', 'band003_bandwidth_am_20160818f.h5']",5.0,2016-08-18,880.0,"['2016-08-18_11-58-29', '2016-08-18_12-00-44', '2016-08-18_12-11-58', '2016-08-18_12-20-31']",0.258588843738,2708.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,2.0,"[1, 2, 8]"
16,"[None, 'band003_am_tuning_curve_20160818d.h5', 'band003_am_tuning_curve_20160818e.h5', 'band003_bandwidth_am_20160818f.h5']",6.0,2016-08-18,880.0,"['2016-08-18_11-58-29', '2016-08-18_12-00-44', '2016-08-18_12-11-58', '2016-08-18_12-20-31']",13.0769230769,18591.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,2.0,"[1, 2, 8]"
17,"[None, 'band003_am_tuning_curve_20160818d.h5', 'band003_am_tuning_curve_20160818e.h5', 'band003_bandwidth_am_20160818f.h5']",1.0,2016-08-18,880.0,"['2016-08-18_11-58-29', '2016-08-18_12-00-44', '2016-08-18_12-11-58', '2016-08-18_12-20-31']",7.14285714286,15.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,8.0,"[1, 2, 8]"
18,"[None, 'band003_am_tuning_curve_20160818d.h5', 'band003_am_tuning_curve_20160818e.h5', 'band003_bandwidth_am_20160818f.h5']",2.0,2016-08-18,880.0,"['2016-08-18_11-58-29', '2016-08-18_12-00-44', '2016-08-18_12-11-58', '2016-08-18_12-20-31']",6.44494084554,12088.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,8.0,"[1, 2, 8]"
19,"[None, 'band003_am_tuning_curve_20160818d.h5', 'band003_am_tuning_curve_20160818e.h5', 'band003_bandwidth_am_20160818f.h5']",3.0,2016-08-18,880.0,"['2016-08-18_11-58-29', '2016-08-18_12-00-44', '2016-08-18_12-11-58', '2016-08-18_12-20-31']",6.63900414938,1206.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,8.0,"[1, 2, 8]"
20,"[None, 'band003_am_tuning_curve_20160818d.h5', 'band003_am_tuning_curve_20160818e.h5', 'band003_bandwidth_am_20160818f.h5']",4.0,2016-08-18,880.0,"['2016-08-18_11-58-29', '2016-08-18_12-00-44', '2016-08-18_12-11-58', '2016-08-18_12-20-31']",0.0,467.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,8.0,"[1, 2, 8]"
21,"[None, 'band003_am_tuning_curve_20160818d.h5', 'band003_am_tuning_curve_20160818e.h5', 'band003_bandwidth_am_20160818f.h5']",5.0,2016-08-18,880.0,"['2016-08-18_11-58-29', '2016-08-18_12-00-44', '2016-08-18_12-11-58', '2016-08-18_12-20-31']",0.0997008973081,1004.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,8.0,"[1, 2, 8]"
22,"[None, 'band003_am_tuning_curve_20160818g.h5', 'band003_am_tuning_curve_20160818h.h5', 'band003_bandwidth_am_20160818i.h5']",2.0,2016-08-18,940.0,"['2016-08-18_12-41-41', '2016-08-18_12-44-25', '2016-08-18_12-55-49', '2016-08-18_13-18-59']",1.03603603604,2221.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,1.0,"[1, 2, 4, 6, 8]"
23,"[None, 'band003_am_tuning_curve_20160818g.h5', 'band003_am_tuning_curve_20160818h.h5', 'band003_bandwidth_am_20160818i.h5']",3.0,2016-08-18,940.0,"['2016-08-18_12-41-41', '2016-08-18_12-44-25', '2016-08-18_12-55-49', '2016-08-18_13-18-59']",0.0,118.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,1.0,"[1, 2, 4, 6, 8]"
24,"[None, 'band003_am_tuning_curve_20160818g.h5', 'band003_am_tuning_curve_20160818h.h5', 'band003_bandwidth_am_20160818i.h5']",4.0,2016-08-18,940.0,"['2016-08-18_12-41-41', '2016-08-18_12-44-25', '2016-08-18_12-55-49', '2016-08-18_13-18-59']",2.15588723051,604.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,1.0,"[1, 2, 4, 6, 8]"
25,"[None, 'band003_am_tuning_curve_20160818g.h5', 'band003_am_tuning_curve_20160818h.h5', 'band003_bandwidth_am_20160818i.h5']",5.0,2016-08-18,940.0,"['2016-08-18_12-41-41', '2016-08-18_12-44-25', '2016-08-18_12-55-49', '2016-08-18_13-18-59']",0.584795321637,172.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,1.0,"[1, 2, 4, 6, 8]"
26,"[None, 'band003_am_tuning_curve_20160818g.h5', 'band003_am_tuning_curve_20160818h.h5', 'band003_bandwidth_am_20160818i.h5']",1.0,2016-08-18,940.0,"['2016-08-18_12-41-41', '2016-08-18_12-44-25', '2016-08-18_12-55-49', '2016-08-18_13-18-59']",0.0,37.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,2.0,"[1, 2, 4, 6, 8]"
27,"[None, 'band003_am_tuning_curve_20160818g.h5', 'band003_am_tuning_curve_20160818h.h5', 'band003_bandwidth_am_20160818i.h5']",2.0,2016-08-18,940.0,"['2016-08-18_12-41-41', '2016-08-18_12-44-25', '2016-08-18_12-55-49', '2016-08-18_13-18-59']",2.36424085704,13536.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,2.0,"[1, 2, 4, 6, 8]"
28,"[None, 'band003_am_tuning_curve_20160818g.h5', 'band003_am_tuning_curve_20160818h.h5', 'band003_bandwidth_am_20160818i.h5']",3.0,2016-08-18,940.0,"['2016-08-18_12-41-41', '2016-08-18_12-44-25', '2016-08-18_12-55-49', '2016-08-18_13-18-59']",2.97079556898,7945.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,2.0,"[1, 2, 4, 6, 8]"
29,"[None, 'band003_am_tuning_curve_20160818g.h5', 'band003_am_tuning_curve_20160818h.h5', 'band003_bandwidth_am_20160818i.h5']",4.0,2016-08-18,940.0,"['2016-08-18_12-41-41', '2016-08-18_12-44-25', '2016-08-18_12-55-49', '2016-08-18_13-18-59']",0.688731585996,5228.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,2.0,"[1, 2, 4, 6, 8]"
30,"[None, 'band003_am_tuning_curve_20160818g.h5', 'band003_am_tuning_curve_20160818h.h5', 'band003_bandwidth_am_20160818i.h5']",5.0,2016-08-18,940.0,"['2016-08-18_12-41-41', '2016-08-18_12-44-25', '2016-08-18_12-55-49', '2016-08-18_13-18-59']",0.64874884152,2159.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,2.0,"[1, 2, 4, 6, 8]"
31,"[None, 'band003_am_tuning_curve_20160818g.h5', 'band003_am_tuning_curve_20160818h.h5', 'band003_bandwidth_am_20160818i.h5']",6.0,2016-08-18,940.0,"['2016-08-18_12-41-41', '2016-08-18_12-44-25', '2016-08-18_12-55-49', '2016-08-18_13-18-59']",0.417403608065,14136.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,2.0,"[1, 2, 4, 6, 8]"
32,"[None, 'band003_am_tuning_curve_20160818g.h5', 'band003_am_tuning_curve_20160818h.h5', 'band003_bandwidth_am_20160818i.h5']",1.0,2016-08-18,940.0,"['2016-08-18_12-41-41', '2016-08-18_12-44-25', '2016-08-18_12-55-49', '2016-08-18_13-18-59']",0.0,3.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,4.0,"[1, 2, 4, 6, 8]"
33,"[None, 'band003_am_tuning_curve_20160818g.h5', 'band003_am_tuning_curve_20160818h.h5', 'band003_bandwidth_am_20160818i.h5']",2.0,2016-08-18,940.0,"['2016-08-18_12-41-41', '2016-08-18_12-44-25', '2016-08-18_12-55-49', '2016-08-18_13-18-59']",0.670241286863,747.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,4.0,"[1, 2, 4, 6, 8]"
34,"[None, 'band003_am_tuning_curve_20160818g.h5', 'band003_am_tuning_curve_20160818h.h5', 'band003_bandwidth_am_20160818i.h5']",3.0,2016-08-18,940.0,"['2016-08-18_12-41-41', '2016-08-18_12-44-25', '2016-08-18_12-55-49', '2016-08-18_13-18-59']",1.48869693071,5442.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,4.0,"[1, 2, 4, 6, 8]"
35,"[None, 'band003_am_tuning_curve_20160818g.h5', 'band003_am_tuning_curve_20160818h.h5', 'band003_bandwidth_am_20160818i.h5']",4.0,2016-08-18,940.0,"['2016-08-18_12-41-41', '2016-08-18_12-44-25', '2016-08-18_12-55-49', '2016-08-18_13-18-59']",2.62645914397,1029.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,4.0,"[1, 2, 4, 6, 8]"
36,"[None, 'band003_am_tuning_curve_20160818g.h5', 'band003_am_tuning_curve_20160818h.h5', 'band003_bandwidth_am_20160818i.h5']",5.0,2016-08-18,940.0,"['2016-08-18_12-41-41', '2016-08-18_12-44-25', '2016-08-18_12-55-49', '2016-08-18_13-18-59']",0.354609929078,1129.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,4.0,"[1, 2, 4, 6, 8]"
37,"[None, 'band003_am_tuning_curve_20160818g.h5', 'band003_am_tuning_curve_20160818h.h5', 'band003_bandwidth_am_20160818i.h5']",6.0,2016-08-18,940.0,"['2016-08-18_12-41-41', '2016-08-18_12-44-25', '2016-08-18_12-55-49', '2016-08-18_13-18-59']",1.35658914729,517.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,4.0,"[1, 2, 4, 6, 8]"
38,"[None, 'band003_am_tuning_curve_20160818g.h5', 'band003_am_tuning_curve_20160818h.h5', 'band003_bandwidth_am_20160818i.h5']",1.0,2016-08-18,940.0,"['2016-08-18_12-41-41', '2016-08-18_12-44-25', '2016-08-18_12-55-49', '2016-08-18_13-18-59']",1.94805194805,155.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,6.0,"[1, 2, 4, 6, 8]"
39,"[None, 'band003_am_tuning_curve_20160818g.h5', 'band003_am_tuning_curve_20160818h.h5', 'band003_bandwidth_am_20160818i.h5']",2.0,2016-08-18,940.0,"['2016-08-18_12-41-41', '2016-08-18_12-44-25', '2016-08-18_12-55-49', '2016-08-18_13-18-59']",0.815738963532,2085.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,6.0,"[1, 2, 4, 6, 8]"
40,"[None, 'band003_am_tuning_curve_20160818g.h5', 'band003_am_tuning_curve_20160818h.h5', 'band003_bandwidth_am_20160818i.h5']",3.0,2016-08-18,940.0,"['2016-08-18_12-41-41', '2016-08-18_12-44-25', '2016-08-18_12-55-49', '2016-08-18_13-18-59']",0.213447171825,938.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,6.0,"[1, 2, 4, 6, 8]"
41,"[None, 'band003_am_tuning_curve_20160818g.h5', 'band003_am_tuning_curve_20160818h.h5', 'band003_bandwidth_am_20160818i.h5']",4.0,2016-08-18,940.0,"['2016-08-18_12-41-41', '2016-08-18_12-44-25', '2016-08-18_12-55-49', '2016-08-18_13-18-59']",0.246609124538,4056.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,6.0,"[1, 2, 4, 6, 8]"
42,"[None, 'band003_am_tuning_curve_20160818g.h5', 'band003_am_tuning_curve_20160818h.h5', 'band003_bandwidth_am_20160818i.h5']",5.0,2016-08-18,940.0,"['2016-08-18_12-41-41', '2016-08-18_12-44-25', '2016-08-18_12-55-49', '2016-08-18_13-18-59']",3.15068493151,731.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,6.0,"[1, 2, 4, 6, 8]"
43,"[None, 'band003_am_tuning_curve_20160818g.h5', 'band003_am_tuning_curve_20160818h.h5', 'band003_bandwidth_am_20160818i.h5']",6.0,2016-08-18,940.0,"['2016-08-18_12-41-41', '2016-08-18_12-44-25', '2016-08-18_12-55-49', '2016-08-18_13-18-59']",2.18009478673,3166.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,6.0,"[1, 2, 4, 6, 8]"
44,"[None, 'band003_am_tuning_curve_20160818g.h5', 'band003_am_tuning_curve_20160818h.h5', 'band003_bandwidth_am_20160818i.h5']",1.0,2016-08-18,940.0,"['2016-08-18_12-41-41', '2016-08-18_12-44-25', '2016-08-18_12-55-49', '2016-08-18_13-18-59']",0.0,14.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,8.0,"[1, 2, 4, 6, 8]"
45,"[None, 'band003_am_tuning_curve_20160818g.h5', 'band003_am_tuning_curve_20160818h.h5', 'band003_bandwidth_am_20160818i.h5']",2.0,2016-08-18,940.0,"['2016-08-18_12-41-41', '2016-08-18_12-44-25', '2016-08-18_12-55-49', '2016-08-18_13-18-59']",0.0,3228.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,8.0,"[1, 2, 4, 6, 8]"
46,"[None, 'band003_am_tuning_curve_20160818g.h5', 'band003_am_tuning_curve_20160818h.h5', 'band003_bandwidth_am_20160818i.h5']",3.0,2016-08-18,940.0,"['2016-08-18_12-41-41', '2016-08-18_12-44-25', '2016-08-18_12-55-49', '2016-08-18_13-18-59']",2.8083028083,820.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,8.0,"[1, 2, 4, 6, 8]"
47,"[None, 'band003_am_tuning_curve_20160818g.h5', 'band003_am_tuning_curve_20160818h.h5', 'band003_bandwidth_am_20160818i.h5']",4.0,2016-08-18,940.0,"['2016-08-18_12-41-41', '2016-08-18_12-44-25', '2016-08-18_12-55-49', '2016-08-18_13-18-59']",0.794281175536,2519.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,8.0,"[1, 2, 4, 6, 8]"
48,"[None, 'band003_am_tuning_curve_20160818g.h5', 'band003_am_tuning_curve_20160818h.h5', 'band003_bandwidth_am_20160818i.h5']",5.0,2016-08-18,940.0,"['2016-08-18_12-41-41', '2016-08-18_12-44-25', '2016-08-18_12-55-49', '2016-08-18_13-18-59']",0.0,1242.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,8.0,"[1, 2, 4, 6, 8]"
49,"[None, 'band003_am_tuning_curve_20160818g.h5', 'band003_am_tuning_curve_20160818h.h5', 'band003_bandwidth_am_20160818i.h5']",6.0,2016-08-18,940.0,"['2016-08-18_12-41-41', '2016-08-18_12-44-25', '2016-08-18_12-55-49', '2016-08-18_13-18-59']",0.887198986058,3157.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,8.0,"[1, 2, 4, 6, 8]"
50,"[None, 'band003_am_tuning_curve_20160818j.h5', 'band003_am_tuning_curve_20160818k.h5', 'band003_bandwidth_am_20160818l.h5']",1.0,2016-08-18,1000.0,"['2016-08-18_13-40-16', '2016-08-18_13-42-08', '2016-08-18_13-53-19', '2016-08-18_14-01-19']",0.0,4.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,1.0,"[1, 2, 4, 6, 8]"
51,"[None, 'band003_am_tuning_curve_20160818j.h5', 'band003_am_tuning_curve_20160818k.h5', 'band003_bandwidth_am_20160818l.h5']",2.0,2016-08-18,1000.0,"['2016-08-18_13-40-16', '2016-08-18_13-42-08', '2016-08-18_13-53-19', '2016-08-18_14-01-19']",0.0,160.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,1.0,"[1, 2, 4, 6, 8]"
52,"[None, 'band003_am_tuning_curve_20160818j.h5', 'band003_am_tuning_curve_20160818k.h5', 'band003_bandwidth_am_20160818l.h5']",3.0,2016-08-18,1000.0,"['2016-08-18_13-40-16', '2016-08-18_13-42-08', '2016-08-18_13-53-19', '2016-08-18_14-01-19']",0.0,367.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,1.0,"[1, 2, 4, 6, 8]"
53,"[None, 'band003_am_tuning_curve_20160818j.h5', 'band003_am_tuning_curve_20160818k.h5', 'band003_bandwidth_am_20160818l.h5']",1.0,2016-08-18,1000.0,"['2016-08-18_13-40-16', '2016-08-18_13-42-08', '2016-08-18_13-53-19', '2016-08-18_14-01-19']",0.0,5.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,2.0,"[1, 2, 4, 6, 8]"
54,"[None, 'band003_am_tuning_curve_20160818j.h5', 'band003_am_tuning_curve_20160818k.h5', 'band003_bandwidth_am_20160818l.h5']",2.0,2016-08-18,1000.0,"['2016-08-18_13-40-16', '2016-08-18_13-42-08', '2016-08-18_13-53-19', '2016-08-18_14-01-19']",0.0796019900498,5026.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,2.0,"[1, 2, 4, 6, 8]"
55,"[None, 'band003_am_tuning_curve_20160818j.h5', 'band003_am_tuning_curve_20160818k.h5', 'band003_bandwidth_am_20160818l.h5']",3.0,2016-08-18,1000.0,"['2016-08-18_13-40-16', '2016-08-18_13-42-08', '2016-08-18_13-53-19', '2016-08-18_14-01-19']",0.369685767098,542.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,2.0,"[1, 2, 4, 6, 8]"
56,"[None, 'band003_am_tuning_curve_20160818j.h5', 'band003_am_tuning_curve_20160818k.h5', 'band003_bandwidth_am_20160818l.h5']",4.0,2016-08-18,1000.0,"['2016-08-18_13-40-16', '2016-08-18_13-42-08', '2016-08-18_13-53-19', '2016-08-18_14-01-19']",0.809498111171,3707.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,2.0,"[1, 2, 4, 6, 8]"
57,"[None, 'band003_am_tuning_curve_20160818j.h5', 'band003_am_tuning_curve_20160818k.h5', 'band003_bandwidth_am_20160818l.h5']",5.0,2016-08-18,1000.0,"['2016-08-18_13-40-16', '2016-08-18_13-42-08', '2016-08-18_13-53-19', '2016-08-18_14-01-19']",0.0,1192.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,2.0,"[1, 2, 4, 6, 8]"
58,"[None, 'band003_am_tuning_curve_20160818j.h5', 'band003_am_tuning_curve_20160818k.h5', 'band003_bandwidth_am_20160818l.h5']",6.0,2016-08-18,1000.0,"['2016-08-18_13-40-16', '2016-08-18_13-42-08', '2016-08-18_13-53-19', '2016-08-18_14-01-19']",0.213903743316,936.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,2.0,"[1, 2, 4, 6, 8]"
59,"[None, 'band003_am_tuning_curve_20160818j.h5', 'band003_am_tuning_curve_20160818k.h5', 'band003_bandwidth_am_20160818l.h5']",1.0,2016-08-18,1000.0,"['2016-08-18_13-40-16', '2016-08-18_13-42-08', '2016-08-18_13-53-19', '2016-08-18_14-01-19']",5.55555555556,19.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,4.0,"[1, 2, 4, 6, 8]"
60,"[None, 'band003_am_tuning_curve_20160818j.h5', 'band003_am_tuning_curve_20160818k.h5', 'band003_bandwidth_am_20160818l.h5']",2.0,2016-08-18,1000.0,"['2016-08-18_13-40-16', '2016-08-18_13-42-08', '2016-08-18_13-53-19', '2016-08-18_14-01-19']",2.63565891473,1291.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,4.0,"[1, 2, 4, 6, 8]"
61,"[None, 'band003_am_tuning_curve_20160818j.h5', 'band003_am_tuning_curve_20160818k.h5', 'band003_bandwidth_am_20160818l.h5']",3.0,2016-08-18,1000.0,"['2016-08-18_13-40-16', '2016-08-18_13-42-08', '2016-08-18_13-53-19', '2016-08-18_14-01-19']",0.0,548.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,4.0,"[1, 2, 4, 6, 8]"
62,"[None, 'band003_am_tuning_curve_20160818j.h5', 'band003_am_tuning_curve_20160818k.h5', 'band003_bandwidth_am_20160818l.h5']",4.0,2016-08-18,1000.0,"['2016-08-18_13-40-16', '2016-08-18_13-42-08', '2016-08-18_13-53-19', '2016-08-18_14-01-19']",0.801832760596,874.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,4.0,"[1, 2, 4, 6, 8]"
63,"[None, 'band003_am_tuning_curve_20160818j.h5', 'band003_am_tuning_curve_20160818k.h5', 'band003_bandwidth_am_20160818l.h5']",5.0,2016-08-18,1000.0,"['2016-08-18_13-40-16', '2016-08-18_13-42-08', '2016-08-18_13-53-19', '2016-08-18_14-01-19']",1.25448028674,559.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,4.0,"[1, 2, 4, 6, 8]"
64,"[None, 'band003_am_tuning_curve_20160818j.h5', 'band003_am_tuning_curve_20160818k.h5', 'band003_bandwidth_am_20160818l.h5']",6.0,2016-08-18,1000.0,"['2016-08-18_13-40-16', '2016-08-18_13-42-08', '2016-08-18_13-53-19', '2016-08-18_14-01-19']",0.126342387871,1584.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,4.0,"[1, 2, 4, 6, 8]"
65,"[None, 'band003_am_tuning_curve_20160818j.h5', 'band003_am_tuning_curve_20160818k.h5', 'band003_bandwidth_am_20160818l.h5']",1.0,2016-08-18,1000.0,"['2016-08-18_13-40-16', '2016-08-18_13-42-08', '2016-08-18_13-53-19', '2016-08-18_14-01-19']",0.0,9.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band003,6.0,"[1, 2, 4, 6, 8]"
