,behavior,brainarea,cluster,clusterPeakAmplitudes,clusterPeakTimes,clusterSpikeSD,clusterSpikeShape,date,depth,ephys,indExperiment,indSite,info,inforecPath,isiViolations,nSpikes,sessiontype,subject,tetrode,clusterQuality,laserResponse,bestFreq,bestBand
115,"[None, None]",left_AC,5.0,[ -1.73405995 -77.83547223  47.42115603],[ 0.          0.00026784  0.0009407 ],"[ 12.53982476  11.8751997   12.85741354  14.82426929  16.28315781
  16.28097214  14.02741449  12.0490988   11.98621756  11.63232057
  11.57901243  12.89334018  13.7064552   14.08564405  14.9782255
  15.74519037  15.86442024  15.68063713  15.60764488  15.44402135
  14.9775797   14.40286803  14.10059993  13.90432069  13.86440351
  13.78274734  13.33682459  12.96187118  12.74808812  13.21180199
  14.10066334  14.87748211  15.64091922  16.14533881  16.50483197
  16.47964381  16.07264236  16.03876451  15.6496653   15.31827456]","[ -1.73405995  -3.36076294  -4.51553134  -6.373297   -12.36348774
 -26.69918256 -48.55531335 -69.15912807 -77.81852861 -71.47356948
 -56.45940054 -40.95531335 -28.25013624 -17.70735695  -8.32043597
   0.39346049   8.15040872  14.64196185  20.25722071  25.24577657
  29.53188011  33.05122616  35.99836512  38.71389646  41.19782016
  43.36512262  45.15149864  46.58419619  47.38092643  47.19782016
  46.45776567  45.64087193  44.1520436   41.47792916  38.2626703
  35.06158038  31.79073569  28.31716621  25.46103542  22.63542234]",2017-08-02,1200.0,"['2017-08-02_11-55-38', '2017-08-02_11-57-24']",1.0,0.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.0,367.0,"['laserPulse', 'noisebursts']",band033,4.0,5.42350958811,False,,
116,"[None, None]",left_AC,1.0,[  -2.79558366 -438.68379177  154.17260228],[  1.95979899e-05   2.74371859e-04   6.01005025e-04],"[  21.54097515   20.38639229   18.84133332   22.96544622   46.30443029
  104.24025615  188.74960519  270.94719273  316.00073317  301.31479949
  229.90761324  134.75864191   61.53996903   44.89270889   59.11444541
   74.99279663   89.71509705  101.16105858  108.09473826  113.10065444
  115.66604036  117.41022778  119.64370167  119.52324829  112.70937584
  113.17629188  112.04760331  107.93141069   97.13526982   88.17326473
   84.14372797   81.13003495   78.32853886   75.05149536   67.94653742
   62.40916636   58.02494868   56.58429047   57.07163939   54.74720733]","[  -3.2173913    -3.06086957   -5.82608696  -16.90434783  -56.31304348
 -145.5826087  -270.89565217 -383.33043478 -437.45217391 -410.5826087
 -309.97391304 -178.68695652  -67.27826087    5.36521739   50.88695652
   85.30434783  115.06956522  138.66086957  154.31304348  138.53913043
  145.24347826  149.64347826  127.8173913   119.80869565  129.20869565
  125.4         119.77391304  114.35652174   96.86086957   80.68695652
   74.4          67.92173913   61.6          55.8          44.66086957
   40.0173913    34.25217391   28.57391304   23.64347826   21.37391304]",2017-08-02,1200.0,"['2017-08-02_11-55-38', '2017-08-02_11-57-24']",1.0,0.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.0,23.0,"['laserPulse', 'noisebursts']",band033,6.0,4.27210736792,False,,
117,"[None, None]",left_AC,2.0,[  3.44680851e-02  -9.44650084e+01   5.19778692e+01],[ 0.          0.00026784  0.00116935],"[ 11.93379268  11.61168021  12.18114225  13.57761095  15.61139536
  15.9645564   14.21063241  13.81800417  14.28435554  13.5269121
  12.59988363  12.55779721  12.66126768  13.0365675   13.21753188
  13.26179539  13.39906942  13.3455514   13.33234493  13.63840061
  14.00533983  14.81564247  16.20729274  17.69426757  18.80405558
  19.18167226  19.21975015  19.52270352  19.79755468  19.51603471
  18.89570367  18.46614721  17.99724742  17.59321592  17.00225482
  16.13543694  15.29215113  15.66357766  16.68379783  17.23430328]","[  3.44680851e-02  -5.63829787e-01  -1.52893617e+00  -4.64851064e+00
  -1.32582979e+01  -3.17217021e+01  -5.94965957e+01  -8.49889362e+01
  -9.44731915e+01  -8.74497872e+01  -7.42446809e+01  -6.23787234e+01
  -5.24982979e+01  -4.30259574e+01  -3.34000000e+01  -2.40404255e+01
  -1.54306383e+01  -7.80936170e+00  -1.16000000e+00   5.06893617e+00
   1.13055319e+01   1.72961702e+01   2.25693617e+01   2.69412766e+01
   3.06885106e+01   3.42693617e+01   3.77314894e+01   4.09021277e+01
   4.34365957e+01   4.52438298e+01   4.67000000e+01   4.80982979e+01
   4.95178723e+01   5.06578723e+01   5.15510638e+01   5.19736170e+01
   5.16689362e+01   5.05234043e+01   4.83446809e+01   4.54123404e+01]",2017-08-02,1200.0,"['2017-08-02_11-55-38', '2017-08-02_11-57-24']",1.0,0.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.0,470.0,"['laserPulse', 'noisebursts']",band033,6.0,6.11920627741,False,,
118,"[None, None]",left_AC,3.0,[ 74.84973172 -60.81663005 -60.63768116],[ 0.0003201   0.00129347  0.0013    ],"[ 67.49801568  62.18916701  59.8297622   60.39911896  58.37083056
  48.06828575  31.34575057  20.59062035  21.82204791  26.16714728
  28.93817298  30.44584537  30.97323671  31.12540469  30.72400423
  29.88849628  29.33288408  28.77266463  27.80128454  26.50984179
  24.776061    23.6949262   23.10252648  22.17427564  21.39912174
  20.3140891   18.43410217  17.08762817  17.11841955  18.59535647
  18.72651088  16.72096115  16.06143844  20.12665567  26.91621094
  34.77990883  41.50546399  46.86547814  54.35280829  58.88641265]","[-44.75942029 -39.02898551 -33.3884058  -26.54057971 -14.05942029
   6.86521739  34.50289855  56.65362319  69.74927536  74.25217391
  74.73768116  73.08550725  70.16956522  66.84057971  63.53043478
  59.91594203  55.92463768  52.10144928  48.25797101  44.07536232
  40.05507246  36.67826087  33.26086957  29.23478261  24.49275362
  20.07681159  16.28405797  11.81449275   7.20144928   2.94927536
  -0.35072464  -2.02173913  -3.76521739  -7.56521739 -14.10724638
 -22.76231884 -33.66086957 -46.73188406 -57.43043478 -60.63768116]",2017-08-02,1200.0,"['2017-08-02_11-55-38', '2017-08-02_11-57-24']",1.0,0.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.0,138.0,"['laserPulse', 'noisebursts']",band033,6.0,1.88223999603,False,,
119,"[None, None]",left_AC,4.0,[  -2.55315024 -605.81395504  245.36364555],[ 0.          0.00026784  0.00076432],"[  13.66168429   13.37514675   19.60274078   35.52444479   52.87645576
   68.50377785   99.75734494  139.5866855   157.14892424  139.44267438
   99.18687407   66.40514536   59.95070795   63.22264031   64.59046632
   64.8354164    64.85500486   64.3163234    62.15814773   60.02544668
   57.31864121   53.98715885   50.10739633   46.1561727    42.73302044
   39.81035958   36.92311913   33.88317094   30.86995058   28.18097553
   25.8708131    23.78843871   21.7631412    20.01559092   18.59167797
   17.75213592   18.18023699   17.82995442   17.31366882   17.92046675]","[  -2.55315024   -4.72213247  -12.60420032  -44.11308562 -129.51470113
 -275.68303716 -440.07592892 -562.30759289 -605.91857835 -558.81195477
 -430.97092084 -265.32568659 -116.67657512  -11.1825525    58.51050081
  108.58416801  148.09499192  179.48626817  203.72277868  221.10403877
  232.88465267  240.15185784  244.13634895  245.35347334  243.61324717
  239.2917609   233.24523425  226.          217.74248788  208.47948304
  198.35282714  187.79159935  177.01130856  165.98739903  154.82746365
  143.55153473  131.83877221  120.26817447  109.1457189    98.17576737]",2017-08-02,1200.0,"['2017-08-02_11-55-38', '2017-08-02_11-57-24']",1.0,0.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.00161812297735,619.0,"['laserPulse', 'noisebursts']",band033,6.0,11.9488627341,False,,
120,"[None, None]",left_AC,5.0,[ -0.67093647 -86.88862017  50.03117737],[  1.95979899e-05   2.67839196e-04   8.42713568e-04],"[ 12.90971669  13.38865541  13.63631729  13.60597118  14.51865552
  15.8660451   16.69242957  17.81773586  18.7629646   17.75588561
  15.55663488  14.75470003  15.56066955  18.23820585  18.63143811
  17.95165812  16.95327314  17.05416932  18.26027869  18.91093112
  17.04623614  15.90044397  15.35937496  15.51349671  16.10449289
  14.18715179  15.12563583  15.80662166  16.62833225  17.67450473
  18.76104608  19.07549795  19.22969809  19.25770809  19.25951019
  19.46677904  20.09574301  22.92858057  19.91758928  16.27504048]","[ -0.88194444  -0.89583333  -3.8625     -11.51805556 -23.84444444
 -40.39861111 -60.42916667 -79.01527778 -86.89305556 -79.78611111
 -63.76666667 -47.02222222 -32.50277778 -19.15833333  -7.925        2.16388889
  11.42638889  20.15555556  27.53333333  33.17083333  38.68333333
  42.79305556  45.77916667  47.65555556  48.64444444  49.97638889
  49.67361111  49.24583333  48.04027778  46.47222222  45.59027778
  45.56944444  45.43055556  44.41111111  42.35416667  39.45833333
  35.50138889  25.03611111  10.73611111   6.20138889]",2017-08-02,1200.0,"['2017-08-02_11-55-38', '2017-08-02_11-57-24']",1.0,0.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.0,144.0,"['laserPulse', 'noisebursts']",band033,6.0,5.10779161966,False,,
121,"[None, None]",left_AC,6.0,[  3.27619048 -94.67601005  55.3442096 ],[ 0.          0.00026784  0.00091457],"[ 12.14998484  11.34120131  12.37600634  13.4778562   14.59279548
  18.87750117  29.83246983  39.96894814  42.57563016  42.77321258
  39.42931676  34.65967253  31.31774688  29.93594674  27.53540958
  24.03074373  20.37615876  18.82739838  22.70552492  29.69674934
  35.54697686  39.79621787  43.21505038  44.75299697  43.55435997
  40.760311    39.79400346  40.79039503  40.89838744  39.71420375
  37.1935966   34.38862187  32.31383084  29.93596323  28.45645792
  28.39894426  28.36381642  27.49784279  25.46728995  23.7678891 ]","[  3.27619048   2.7968254    2.2952381    1.79047619  -3.3015873
 -21.07936508 -52.38412698 -82.6031746  -94.7015873  -85.06349206
 -70.27619048 -59.55873016 -52.66666667 -46.15238095 -39.92063492
 -32.63809524 -23.14285714 -10.2952381    5.60952381  21.73650794
  34.76825397  44.05714286  49.83174603  52.76825397  54.07936508
  54.70793651  54.91746032  55.22857143  55.06666667  53.24126984
  51.77142857  47.53968254  44.13968254  41.02539683  38.81269841
  37.08888889  35.16507937  32.95555556  30.46666667  28.08253968]",2017-08-02,1200.0,"['2017-08-02_11-55-38', '2017-08-02_11-57-24']",1.0,0.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.0161290322581,63.0,"['laserPulse', 'noisebursts']",band033,6.0,3.10136711828,False,,
122,"[None, None]",left_AC,1.0,[ 19.87695852 -75.81279586  37.54674017],[  6.53266332e-06   2.61306533e-04   9.08040201e-04],"[ 21.67097184  21.85693744  20.8982374   21.07901558  25.4187461
  30.06805885  37.89640013  44.27832196  40.7692361   31.05694572
  30.99003131  38.96968995  41.39326574  40.6535788   37.68329896
  36.31661227  31.79118091  29.44063553  30.80983146  31.09280381
  27.563922    25.01379211  27.78641571  30.47048756  31.70051181  32.68499
  32.93471588  33.72641428  36.4689636   36.86744042  32.09119658
  26.60090531  22.84324578  20.15252048  19.11379457  21.84957852
  26.677423    28.4075299   28.81938123  25.09723133]","[ 19.74285714  18.4         11.97142857  -0.17142857 -19.08571429
 -42.14285714 -61.8        -73.08571429 -75.62857143 -69.94285714
 -59.77142857 -50.74285714 -44.34285714 -39.62857143 -38.85714286
 -34.22857143 -27.42857143 -18.65714286  -8.8          1.05714286
  10.31428571  18.31428571  24.22857143  28.77142857  32.05714286  33.8
  35.68571429  37.45714286  36.94285714  35.94285714  37.82857143
  41.05714286  42.34285714  40.68571429  38.4         38.11428571
  39.57142857  40.62857143  40.54285714  27.85714286]",2017-08-02,1200.0,"['2017-08-02_11-55-38', '2017-08-02_11-57-24']",1.0,0.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.0,7.0,"['laserPulse', 'noisebursts']",band033,8.0,2.50412978268,False,,
123,"[None, None]",left_AC,2.0,[  3.70136986 -58.27417034  33.61274231],[ 0.          0.00026784  0.00082965],"[ 16.01893138  16.73995606  17.99467989  18.18519727  16.63819127
  14.580564    17.37110924  22.42580042  24.43502281  23.49652837
  22.07906025  21.80589235  20.95211135  19.38870681  17.18670951
  15.55209865  15.47539139  16.0799387   16.75450058  17.70900582
  18.84793281  19.80324536  19.23037099  17.99126787  16.75087582
  16.80999176  18.90755815  19.72843326  19.91013136  20.39337442
  20.56614208  19.47181092  17.91990562  16.85671917  16.20532544
  17.57745532  17.93061375  16.948129    16.47424758  16.97023588]","[  3.70136986   2.23561644  -0.85479452  -4.94794521 -10.48219178
 -20.20547945 -35.48219178 -51.18630137 -58.26027397 -53.04383562
 -41.80547945 -32.35890411 -25.34520548 -17.75068493  -9.40547945
  -1.43561644   5.62191781  11.29041096  15.7369863   20.50410959
  24.36986301  27.75068493  29.89041096  31.46849315  33.06575342
  33.60821918  33.3369863   34.10410959  35.61917808  35.47123288
  32.83835616  30.03013699  28.78356164  28.22465753  26.99452055
  24.61369863  22.46575342  19.96164384  16.74520548  13.9369863 ]",2017-08-02,1200.0,"['2017-08-02_11-55-38', '2017-08-02_11-57-24']",1.0,0.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.0,73.0,"['laserPulse', 'noisebursts']",band033,8.0,3.16637252645,False,,
124,"[None, None]",left_AC,3.0,[ -0.55494505 -66.84951094  34.95659927],[ 0.          0.00026784  0.0009799 ],"[ 21.3875889   20.15201284  21.43342298  22.42587694  21.42967946
  20.99267654  20.11599178  20.19094746  20.65854724  20.85484824
  21.27376318  21.84960693  22.28353331  23.15317233  24.63373129
  26.24359624  27.67260803  28.40161191  28.63246785  28.48827426
  27.68103174  26.92022178  27.08754575  27.80056278  28.65501156
  29.38968553  29.98447523  30.37434783  30.23703965  29.11305109
  27.6069842   26.99212272  26.97835861  25.99745301  25.79843243
  27.18007736  29.3883939   31.40838638  32.72676112  33.4643107 ]","[ -0.55494505  -3.75934066  -6.55054945 -10.82197802 -18.52857143
 -30.20769231 -46.31978022 -60.92637363 -66.85164835 -61.89450549
 -51.49120879 -42.33406593 -36.06263736 -30.48021978 -24.48351648
 -18.79450549 -13.86593407  -9.41758242  -5.03956044  -0.70989011
   3.54615385   7.6967033   11.65164835  15.43516484  18.92307692
  22.4032967   26.11208791  29.62307692  32.55934066  34.81208791
  34.96483516  36.22637363  37.47582418  40.0956044   41.85934066
  43.00989011  42.32087912  41.15714286  39.47252747  36.1043956 ]",2017-08-02,1200.0,"['2017-08-02_11-55-38', '2017-08-02_11-57-24']",1.0,0.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.0,182.0,"['laserPulse', 'noisebursts']",band033,8.0,2.57842849022,False,,
125,[None],left_AC,1.0,[-13.73333333 -97.46028362  49.97020248],[ 0.          0.00026784  0.0006598 ],"[ 33.22542534  29.52443433  27.00388347  20.77714423  16.36176946
  19.19788762  25.16763243  30.2368934   32.57140447  33.62067403
  35.0288294   37.87724324  42.21076745  47.84965749  52.65897359
  56.62187445  58.37741906  55.84469287  49.95056445  44.00152459
  43.15950713  47.13197487  51.24612722  50.8850229   46.00959743
  39.4863971   35.92938677  34.04932288  34.44371818  36.37712957
  35.94082714  35.18002511  30.83152697  31.34976076  30.62309858
  30.29907864  29.72220924  31.38603281  32.57190337  42.15068208]","[-13.73333333 -19.56666667 -22.68333333 -26.28333333 -33.15       -46.76666667
 -67.61666667 -88.08333333 -97.41666667 -91.31666667 -74.23333333
 -53.56666667 -32.53333333 -12.31666667   5.05        18.7         28.48333333
  34.91666667  40.36666667  45.85        49.58333333  40.11666667
  40.16666667  40.03333333  40.28333333  41.26666667  41.45        38.88333333
  33.28333333  27.26666667  23.81666667  23.55        30.98333333  35.95
  38.25        35.35        30.51666667  25.61666667  20.73333333  13.2       ]",2017-08-02,1250.0,['2017-08-02_12-05-42'],1.0,1.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.0909090909091,12.0,['laserPulse'],band033,1.0,2.60435443932,False,,
126,[None],left_AC,2.0,[  0.66111111 -72.19400143  27.97772516],[ 0.          0.00026784  0.00069899],"[ 22.67882776  22.64082405  22.60900952  23.40262463  23.14934241
  22.08147092  23.71238932  27.64141412  28.32736538  28.73491225
  28.55077397  29.03886285  29.02013137  30.05254309  30.84060753
  29.95023187  28.55857312  28.64126902  29.32802626  29.3075384
  28.45387117  27.50359348  27.27138588  28.76041423  29.3782785
  28.71847666  27.72922547  27.36594236  27.52812473  28.54264077
  29.68597628  28.97712498  26.45982098  25.91824033  26.10426151
  25.73549873  25.42665472  23.95339174  23.29165671  23.01203322]","[  0.66111111  -0.97777778  -2.55185185  -4.85555556  -9.98703704
 -21.55555556 -40.5        -61.50185185 -72.16666667 -63.99814815
 -45.48148148 -26.53333333 -11.87777778  -0.17592593   8.76296296  15.25
  19.44444444  22.42592593  24.82407407  26.52037037  27.55925926
  27.97777778  27.37222222  25.79259259  24.60925926  23.47592593
  22.50740741  21.4037037   20.66481481  19.56851852  18.11481481
  16.67407407  15.64814815  16.39814815  18.81111111  18.57222222
  16.27962963  11.92407407   9.22407407   7.02777778]",2017-08-02,1250.0,['2017-08-02_12-05-42'],1.0,1.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.0,108.0,['laserPulse'],band033,1.0,2.67860556089,False,,
127,[None],left_AC,3.0,[  2.85974026 -54.71992358  21.71849423],[ 0.          0.00026784  0.0006206 ],"[ 20.4408571   19.52466114  19.88831517  20.43477007  20.50381322
  20.09654776  19.55407612  19.49603576  16.86080235  15.87132593
  15.76471395  16.80026763  18.28590507  20.28995915  22.9809204
  25.73774329  26.99867753  27.06813679  26.80035083  25.70721686
  24.92590726  24.40777588  23.54690786  23.06755221  23.6385914
  24.30771918  24.61375431  24.36344963  23.62852383  22.85204325
  21.76485653  21.08806181  21.84419912  22.38305727  22.43916537
  22.17309814  22.49089358  23.05474643  22.99600326  22.63906786]","[  2.85974026  -0.19134199  -2.43982684  -5.09350649  -9.78008658
 -18.03636364 -31.53679654 -46.5991342  -54.69264069 -48.40779221
 -33.62683983 -19.28225108  -8.12640693   0.71688312   7.84242424
  13.69350649  17.61558442  20.34458874  21.58441558  21.65541126
  21.28484848  20.81471861  19.95151515  18.67012987  17.42337662
  16.47012987  15.77402597  14.98181818  14.12640693  12.94372294
  11.69177489  11.12813853  11.13852814  11.92467532  12.0978355
  11.49090909  10.96969697   9.9030303    8.74632035   6.83030303]",2017-08-02,1250.0,['2017-08-02_12-05-42'],1.0,1.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.0217391304348,231.0,['laserPulse'],band033,1.0,2.483514433,False,,
128,[None],left_AC,1.0,[  -5.68077743 -211.12741113   90.92680597],[  4.57286432e-05   2.67839196e-04   7.05527638e-04],"[ 19.11279062  19.12488163  18.90791199  21.73919485  31.92203637
  49.46991104  69.33114036  87.02602862  95.4726416   85.97977814
  59.16637164  33.57068092  34.25581484  43.26949143  48.66145189
  52.96632468  56.04802174  56.79669613  55.00842085  52.18290719
  48.82634495  45.72527854  44.53842286  45.40022298  46.78215105
  47.9891906   49.89229662  51.91744106  55.00904028  55.24526682
  54.52701926  54.78003401  57.62910311  56.82044301  52.95998023
  47.92906281  44.76524225  43.58411132  41.78483129  35.70078365]","[  -6.75555556   -5.8962963    -7.42222222  -18.6         -42.83703704
  -87.64444444 -143.9037037  -191.71851852 -211.16296296 -189.91851852
 -135.25185185  -72.77777778  -24.43703704    5.73333333   25.37037037
   42.52592593   59.13333333   73.02222222   82.52592593   87.71111111
   90.03703704   90.8962963    90.33333333   87.31111111   82.48148148
   78.05925926   74.81481481   72.40740741   67.32592593   65.48888889
   58.45185185   56.94814815   55.74074074   55.18518519   52.51111111
   48.57777778   44.17777778   38.60740741   30.25185185   24.08148148]",2017-08-02,1250.0,['2017-08-02_12-05-42'],1.0,1.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.0,27.0,['laserPulse'],band033,2.0,4.28289688806,False,,
129,[None],left_AC,2.0,[ -2.02442105 -91.71813441  44.78182892],[ 0.          0.00026784  0.00060754],"[ 24.36537823  23.23939642  23.6265163   24.10656403  24.69867767
  26.09446568  29.81529128  34.25548799  35.48522292  35.45696792
  33.48746249  33.61738226  37.11411109  42.01606496  46.11590226
  48.17729218  48.30335531  46.69364696  44.09848309  41.77950325
  40.2150542   39.21162362  37.91629236  36.84129118  36.2806536
  36.45135265  36.4089938   36.7711343   36.34253483  36.55003424
  37.01546456  36.90670187  36.61013577  36.16004222  35.08477094
  35.18238108  34.61405021  33.41204073  32.62191205  32.53166432]","[ -2.02442105  -4.36673684  -8.49894737 -15.61978947 -26.15326316
 -41.39368421 -62.16126316 -82.50947368 -91.73473684 -82.19242105
 -60.38273684 -35.29684211 -12.49978947   7.43326316  23.38105263
  34.73936842  41.16547368  43.68757895  44.76        44.38652632
  43.49768421  41.84084211  39.16336842  36.06105263  33.43873684
  31.50947368  29.75705263  28.18484211  26.05305263  24.42610526
  22.80757895  21.18315789  19.70105263  17.86273684  16.03873684
  14.67663158  13.53389474  10.69221053   8.62736842   6.77178947]",2017-08-02,1250.0,['2017-08-02_12-05-42'],1.0,1.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.0949367088608,475.0,['laserPulse'],band033,2.0,2.57332463737,False,,
130,[None],left_AC,3.0,[  1.71593407 -73.9205348   38.3461177 ],[ 0.          0.00026784  0.00058141],"[ 20.21368998  20.76503935  21.12173166  21.83325816  21.98842443
  20.27702789  19.46278429  22.80574972  24.12867782  23.02644304
  19.24826225  20.89448327  26.47028767  30.8882099   32.96600438
  33.18694965  31.56556698  28.68594428  26.37353541  24.76059418
  23.75768958  23.15999383  22.61521302  21.94103033  21.55463742
  21.61144751  22.65080378  23.91674357  24.44707534  24.453086
  24.42725382  24.4378515   24.76197745  25.04453786  24.41806468
  23.34689955  22.3457433   21.43614182  21.39959457  21.14647306]","[  1.71593407e+00  -4.39560440e-02  -1.46978022e+00  -3.12857143e+00
  -6.54010989e+00  -1.87450549e+01  -4.10494505e+01  -6.39906593e+01
  -7.39390110e+01  -6.42868132e+01  -4.31978022e+01  -1.95785714e+01
   6.95054945e-01   1.58648352e+01   2.64505495e+01   3.32104396e+01
   3.68879121e+01   3.82258242e+01   3.82060440e+01   3.71379121e+01
   3.47329670e+01   3.15829670e+01   2.85835165e+01   2.61747253e+01
   2.39884615e+01   2.16802198e+01   1.88653846e+01   1.60736264e+01
   1.41692308e+01   1.30543956e+01   1.20807692e+01   1.06417582e+01
   8.80879121e+00   7.19505495e+00   5.62747253e+00   4.62032967e+00
   3.48681319e+00   2.42692308e+00   1.46538462e+00   5.51098901e-01]",2017-08-02,1250.0,['2017-08-02_12-05-42'],1.0,1.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.0165289256198,364.0,['laserPulse'],band033,2.0,3.10090519283,False,,
131,[None],left_AC,4.0,[  -3.71843575 -102.50699792   71.96945628],[ 0.          0.00026784  0.00055528],"[ 16.38718145  15.622429    15.81101219  17.00966228  17.90214426
  17.26751909  16.16597261  15.83389998  15.72679929  15.50329111
  17.05270992  20.74295679  24.44838807  26.9590861   28.13079939
  28.02030296  27.13323419  26.00426819  24.70994692  23.19164176
  21.64622983  20.2905159   19.33035457  18.68042353  18.63460665
  19.34871177  19.98499002  20.3068353   20.69656295  21.2417063
  21.37091953  21.36483825  21.8425088   22.27682749  22.54792251
  22.29824508  21.61396     21.39720619  21.35616169  21.28207483]","[  -3.71843575   -4.85944134   -8.73653631  -15.98189944  -26.7950838
  -43.09631285  -66.84446927  -91.57139665 -102.51821229  -91.43150838
  -63.67731844  -29.80067039    2.70435754   30.27731844   51.22636872
   64.67597765   70.93743017   71.82636872   69.7396648    66.06480447
   61.2972067    55.85586592   49.98212291   43.94703911   38.02703911
   32.41340782   27.26681564   22.52804469   18.19396648   14.10167598
   10.47106145    7.52290503    5.34167598    3.51039106    1.62905028
   -0.25921788   -1.37251397   -1.89832402   -2.94703911   -4.17094972]",2017-08-02,1250.0,['2017-08-02_12-05-42'],1.0,1.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.00447427293065,895.0,['laserPulse'],band033,2.0,4.95720852869,True,,
132,[None],left_AC,1.0,[ -8.08333333 -56.03493494  20.15988808],[ 0.          0.00022211  0.00060101],"[ 42.18210192  38.75152685  32.66929836  31.81372869  41.83229414
  51.41708266  52.34213302  42.96304614  29.93130561  23.19954501
  23.68433026  22.54829385  23.89990702  29.01602527  35.18583601
  39.71594628  40.01960631  38.28502391  38.14788111  35.64477132
  33.90475221  37.11643841  35.79315577  34.69441197  32.62149939
  33.79639609  38.60850151  43.57410992  45.65413453  46.28778337
  46.43499638  41.74130315  39.08810561  35.19406516  32.21936529
  30.72897203  28.56331661  28.27520999  30.19613662  32.46520787]","[ -8.08333333 -12.45       -14.91666667 -19.6        -30.95       -45.31666667
 -54.56666667 -55.5        -49.88333333 -40.63333333 -31.05       -14.03333333
  -4.23333333   5.31666667  11.31666667  13.41666667  14.53333333
  16.71666667  20.15        19.21666667  24.03333333  22.5         11.7
  10.46666667  11.26666667  13.11666667  15.68333333  16.41666667  16.2
  14.96666667  16.93333333  13.81666667  12.6          7.73333333   2.55
   0.08333333  -3.48333333  -7.15        -8.          -6.48333333]",2017-08-02,1250.0,['2017-08-02_12-05-42'],1.0,1.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.0,12.0,['laserPulse'],band033,4.0,1.55630166262,False,,
133,[None],left_AC,2.0,[ -1.20159574 -87.31588284  51.54053347],[ 0.          0.00026784  0.00088191],"[ 11.85450348  11.24646234  10.67067762  11.17973504  13.37068913
  16.68135651  20.09801091  23.87998275  25.74736684  23.70079473
  18.81548615  14.8598216   13.98079431  14.47577533  14.53500823
  14.2879025   14.05343981  14.15761051  15.11017843  15.71002565
  15.43990801  15.41768303  15.70282861  15.39417884  14.94878839
  14.54920049  14.05434949  14.019663    14.09495686  13.98714754
  14.26532484  14.78804188  14.68406601  14.65211882  14.6960384
  14.42343858  14.03232992  14.20844007  14.48302186  14.07056996]","[ -1.20159574  -2.65797872  -4.23776596  -6.7537234  -14.17712766
 -31.59787234 -56.99202128 -79.07393617 -87.32340426 -80.26755319
 -63.74414894 -44.35797872 -25.87180851  -9.57446809   4.13457447
  15.52712766  24.51382979  31.73776596  37.13191489  40.74361702
  43.20957447  45.17819149  47.03723404  48.75159574  50.15744681
  51.12765957  51.51914894  51.5106383   51.44680851  51.25478723
  50.64095745  49.25638298  47.1537234   43.96595745  40.09148936
  36.24787234  32.5856383   28.29574468  23.48723404  18.71117021]",2017-08-02,1250.0,['2017-08-02_12-05-42'],1.0,1.0,medialDiI,/home/jarauser/src/jaratest/common/inforecordings/band033_inforec.py,0.0,376.0,['laserPulse'],band033,4.0,5.72255727462,False,,
