,behavior,cluster,date,depth,ephys,isiViolations,nSpikes,sessiontype,subject,tetrode,tetrodes
175,"[None, 'band002_am_tuning_curve_20160812a.h5', 'band002_am_tuning_curve_20160812b.h5', 'band002_bandwidth_am_20160812c.h5']",11.0,2016-08-12,1177.0,"['2016-08-12_10-35-41', '2016-08-12_10-37-28', '2016-08-12_10-48-21', '2016-08-12_10-55-43']",0.0,364.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,2.0,"[2, 4, 6]"
176,"[None, 'band002_am_tuning_curve_20160812a.h5', 'band002_am_tuning_curve_20160812b.h5', 'band002_bandwidth_am_20160812c.h5']",12.0,2016-08-12,1177.0,"['2016-08-12_10-35-41', '2016-08-12_10-37-28', '2016-08-12_10-48-21', '2016-08-12_10-55-43']",0.0,2037.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,2.0,"[2, 4, 6]"
177,"[None, 'band002_am_tuning_curve_20160812a.h5', 'band002_am_tuning_curve_20160812b.h5', 'band002_bandwidth_am_20160812c.h5']",1.0,2016-08-12,1177.0,"['2016-08-12_10-35-41', '2016-08-12_10-37-28', '2016-08-12_10-48-21', '2016-08-12_10-55-43']",0.0,5.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,4.0,"[2, 4, 6]"
178,"[None, 'band002_am_tuning_curve_20160812a.h5', 'band002_am_tuning_curve_20160812b.h5', 'band002_bandwidth_am_20160812c.h5']",2.0,2016-08-12,1177.0,"['2016-08-12_10-35-41', '2016-08-12_10-37-28', '2016-08-12_10-48-21', '2016-08-12_10-55-43']",0.0,290.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,4.0,"[2, 4, 6]"
179,"[None, 'band002_am_tuning_curve_20160812a.h5', 'band002_am_tuning_curve_20160812b.h5', 'band002_bandwidth_am_20160812c.h5']",3.0,2016-08-12,1177.0,"['2016-08-12_10-35-41', '2016-08-12_10-37-28', '2016-08-12_10-48-21', '2016-08-12_10-55-43']",0.0,103.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,4.0,"[2, 4, 6]"
180,"[None, 'band002_am_tuning_curve_20160812a.h5', 'band002_am_tuning_curve_20160812b.h5', 'band002_bandwidth_am_20160812c.h5']",4.0,2016-08-12,1177.0,"['2016-08-12_10-35-41', '2016-08-12_10-37-28', '2016-08-12_10-48-21', '2016-08-12_10-55-43']",0.0,258.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,4.0,"[2, 4, 6]"
181,"[None, 'band002_am_tuning_curve_20160812a.h5', 'band002_am_tuning_curve_20160812b.h5', 'band002_bandwidth_am_20160812c.h5']",5.0,2016-08-12,1177.0,"['2016-08-12_10-35-41', '2016-08-12_10-37-28', '2016-08-12_10-48-21', '2016-08-12_10-55-43']",0.0,721.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,4.0,"[2, 4, 6]"
182,"[None, 'band002_am_tuning_curve_20160812a.h5', 'band002_am_tuning_curve_20160812b.h5', 'band002_bandwidth_am_20160812c.h5']",6.0,2016-08-12,1177.0,"['2016-08-12_10-35-41', '2016-08-12_10-37-28', '2016-08-12_10-48-21', '2016-08-12_10-55-43']",0.0,187.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,4.0,"[2, 4, 6]"
183,"[None, 'band002_am_tuning_curve_20160812a.h5', 'band002_am_tuning_curve_20160812b.h5', 'band002_bandwidth_am_20160812c.h5']",1.0,2016-08-12,1177.0,"['2016-08-12_10-35-41', '2016-08-12_10-37-28', '2016-08-12_10-48-21', '2016-08-12_10-55-43']",0.0,8.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,6.0,"[2, 4, 6]"
184,"[None, 'band002_am_tuning_curve_20160812a.h5', 'band002_am_tuning_curve_20160812b.h5', 'band002_bandwidth_am_20160812c.h5']",2.0,2016-08-12,1177.0,"['2016-08-12_10-35-41', '2016-08-12_10-37-28', '2016-08-12_10-48-21', '2016-08-12_10-55-43']",0.0,409.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,6.0,"[2, 4, 6]"
185,"[None, 'band002_am_tuning_curve_20160812a.h5', 'band002_am_tuning_curve_20160812b.h5', 'band002_bandwidth_am_20160812c.h5']",3.0,2016-08-12,1177.0,"['2016-08-12_10-35-41', '2016-08-12_10-37-28', '2016-08-12_10-48-21', '2016-08-12_10-55-43']",0.0,132.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,6.0,"[2, 4, 6]"
186,"[None, 'band002_am_tuning_curve_20160812a.h5', 'band002_am_tuning_curve_20160812b.h5', 'band002_bandwidth_am_20160812c.h5']",4.0,2016-08-12,1177.0,"['2016-08-12_10-35-41', '2016-08-12_10-37-28', '2016-08-12_10-48-21', '2016-08-12_10-55-43']",0.227790432802,1318.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,6.0,"[2, 4, 6]"
187,"[None, 'band002_am_tuning_curve_20160812a.h5', 'band002_am_tuning_curve_20160812b.h5', 'band002_bandwidth_am_20160812c.h5']",5.0,2016-08-12,1177.0,"['2016-08-12_10-35-41', '2016-08-12_10-37-28', '2016-08-12_10-48-21', '2016-08-12_10-55-43']",0.0,570.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,6.0,"[2, 4, 6]"
188,"[None, 'band002_am_tuning_curve_20160812a.h5', 'band002_am_tuning_curve_20160812b.h5', 'band002_bandwidth_am_20160812c.h5']",6.0,2016-08-12,1177.0,"['2016-08-12_10-35-41', '2016-08-12_10-37-28', '2016-08-12_10-48-21', '2016-08-12_10-55-43']",0.0359001974511,5572.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,6.0,"[2, 4, 6]"
189,"[None, 'band002_am_tuning_curve_20160812a.h5', 'band002_am_tuning_curve_20160812b.h5', 'band002_bandwidth_am_20160812c.h5']",7.0,2016-08-12,1177.0,"['2016-08-12_10-35-41', '2016-08-12_10-37-28', '2016-08-12_10-48-21', '2016-08-12_10-55-43']",0.0,1458.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,6.0,"[2, 4, 6]"
190,"[None, 'band002_am_tuning_curve_20160812a.h5', 'band002_am_tuning_curve_20160812b.h5', 'band002_bandwidth_am_20160812c.h5']",8.0,2016-08-12,1177.0,"['2016-08-12_10-35-41', '2016-08-12_10-37-28', '2016-08-12_10-48-21', '2016-08-12_10-55-43']",0.0,212.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,6.0,"[2, 4, 6]"
191,"[None, 'band002_am_tuning_curve_20160812a.h5', 'band002_am_tuning_curve_20160812b.h5', 'band002_bandwidth_am_20160812c.h5']",9.0,2016-08-12,1177.0,"['2016-08-12_10-35-41', '2016-08-12_10-37-28', '2016-08-12_10-48-21', '2016-08-12_10-55-43']",0.0827814569536,1209.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,6.0,"[2, 4, 6]"
192,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",1.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.0,10.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,2.0,"[2, 3, 4, 6]"
193,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",2.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.324675324675,309.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,2.0,"[2, 3, 4, 6]"
194,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",3.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.347222222222,289.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,2.0,"[2, 3, 4, 6]"
195,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",4.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.0,1616.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,2.0,"[2, 3, 4, 6]"
196,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",5.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.0,360.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,2.0,"[2, 3, 4, 6]"
197,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",6.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.0,657.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,2.0,"[2, 3, 4, 6]"
198,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",7.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.0357557879682,11188.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,2.0,"[2, 3, 4, 6]"
199,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",8.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.0,9449.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,2.0,"[2, 3, 4, 6]"
200,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",9.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.0,199.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,2.0,"[2, 3, 4, 6]"
201,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",10.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.112612612613,889.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,2.0,"[2, 3, 4, 6]"
202,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",1.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.0,8.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,3.0,"[2, 3, 4, 6]"
203,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",2.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.0,61.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,3.0,"[2, 3, 4, 6]"
204,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",3.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.787401574803,128.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,3.0,"[2, 3, 4, 6]"
205,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",4.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.0,90.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,3.0,"[2, 3, 4, 6]"
206,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",1.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",,1.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,4.0,"[2, 3, 4, 6]"
207,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",2.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.0,312.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,4.0,"[2, 3, 4, 6]"
208,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",3.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.0,112.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,4.0,"[2, 3, 4, 6]"
209,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",4.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.0,508.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,4.0,"[2, 3, 4, 6]"
210,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",5.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.0,253.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,4.0,"[2, 3, 4, 6]"
211,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",6.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.0,95.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,4.0,"[2, 3, 4, 6]"
212,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",7.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.0,94.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,4.0,"[2, 3, 4, 6]"
213,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",8.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.0910746812386,1099.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,4.0,"[2, 3, 4, 6]"
214,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",1.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.0,3.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,6.0,"[2, 3, 4, 6]"
215,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",2.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.0,136.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,6.0,"[2, 3, 4, 6]"
216,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",3.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.0,421.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,6.0,"[2, 3, 4, 6]"
217,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",4.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.0,879.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,6.0,"[2, 3, 4, 6]"
218,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",5.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.0,1357.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,6.0,"[2, 3, 4, 6]"
219,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",6.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.0,1440.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,6.0,"[2, 3, 4, 6]"
220,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",7.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.516795865633,388.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,6.0,"[2, 3, 4, 6]"
221,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",8.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.0,149.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,6.0,"[2, 3, 4, 6]"
222,"['band002_am_tuning_curve_20160812d.h5', 'band002_am_tuning_curve_20160812e.h5', 'band002_am_tuning_curve_20160812f.h5', 'band002_bandwidth_am_20160812g.h5']",9.0,2016-08-12,1248.0,"['2016-08-12_11-17-48', '2016-08-12_11-19-51', '2016-08-12_11-30-47', '2016-08-12_11-39-44']",0.529100529101,190.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,6.0,"[2, 3, 4, 6]"
223,"['band002_am_tuning_curve_20160812h.h5', 'band002_am_tuning_curve_20160812i.h5', 'band002_am_tuning_curve_20160812j.h5', 'band002_bandwidth_am_20160812k.h5']",1.0,2016-08-12,1380.0,"['2016-08-12_12-06-33', '2016-08-12_12-08-44', '2016-08-12_12-19-40', '2016-08-12_12-27-34']",,1.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,1.0,"[1, 2, 3, 4, 6]"
224,"['band002_am_tuning_curve_20160812h.h5', 'band002_am_tuning_curve_20160812i.h5', 'band002_am_tuning_curve_20160812j.h5', 'band002_bandwidth_am_20160812k.h5']",2.0,2016-08-12,1380.0,"['2016-08-12_12-06-33', '2016-08-12_12-08-44', '2016-08-12_12-19-40', '2016-08-12_12-27-34']",0.879507475814,1138.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,1.0,"[1, 2, 3, 4, 6]"
225,"['band002_am_tuning_curve_20160812h.h5', 'band002_am_tuning_curve_20160812i.h5', 'band002_am_tuning_curve_20160812j.h5', 'band002_bandwidth_am_20160812k.h5']",3.0,2016-08-12,1380.0,"['2016-08-12_12-06-33', '2016-08-12_12-08-44', '2016-08-12_12-19-40', '2016-08-12_12-27-34']",0.0,1687.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,1.0,"[1, 2, 3, 4, 6]"
226,"['band002_am_tuning_curve_20160812h.h5', 'band002_am_tuning_curve_20160812i.h5', 'band002_am_tuning_curve_20160812j.h5', 'band002_bandwidth_am_20160812k.h5']",4.0,2016-08-12,1380.0,"['2016-08-12_12-06-33', '2016-08-12_12-08-44', '2016-08-12_12-19-40', '2016-08-12_12-27-34']",0.0,299.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,1.0,"[1, 2, 3, 4, 6]"
227,"['band002_am_tuning_curve_20160812h.h5', 'band002_am_tuning_curve_20160812i.h5', 'band002_am_tuning_curve_20160812j.h5', 'band002_bandwidth_am_20160812k.h5']",5.0,2016-08-12,1380.0,"['2016-08-12_12-06-33', '2016-08-12_12-08-44', '2016-08-12_12-19-40', '2016-08-12_12-27-34']",0.0,326.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,1.0,"[1, 2, 3, 4, 6]"
228,"['band002_am_tuning_curve_20160812h.h5', 'band002_am_tuning_curve_20160812i.h5', 'band002_am_tuning_curve_20160812j.h5', 'band002_bandwidth_am_20160812k.h5']",6.0,2016-08-12,1380.0,"['2016-08-12_12-06-33', '2016-08-12_12-08-44', '2016-08-12_12-19-40', '2016-08-12_12-27-34']",0.0,317.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,1.0,"[1, 2, 3, 4, 6]"
229,"['band002_am_tuning_curve_20160812h.h5', 'band002_am_tuning_curve_20160812i.h5', 'band002_am_tuning_curve_20160812j.h5', 'band002_bandwidth_am_20160812k.h5']",7.0,2016-08-12,1380.0,"['2016-08-12_12-06-33', '2016-08-12_12-08-44', '2016-08-12_12-19-40', '2016-08-12_12-27-34']",0.0,7746.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,1.0,"[1, 2, 3, 4, 6]"
230,"['band002_am_tuning_curve_20160812h.h5', 'band002_am_tuning_curve_20160812i.h5', 'band002_am_tuning_curve_20160812j.h5', 'band002_bandwidth_am_20160812k.h5']",8.0,2016-08-12,1380.0,"['2016-08-12_12-06-33', '2016-08-12_12-08-44', '2016-08-12_12-19-40', '2016-08-12_12-27-34']",0.0,2228.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,1.0,"[1, 2, 3, 4, 6]"
231,"['band002_am_tuning_curve_20160812h.h5', 'band002_am_tuning_curve_20160812i.h5', 'band002_am_tuning_curve_20160812j.h5', 'band002_bandwidth_am_20160812k.h5']",9.0,2016-08-12,1380.0,"['2016-08-12_12-06-33', '2016-08-12_12-08-44', '2016-08-12_12-19-40', '2016-08-12_12-27-34']",0.0185528756957,5391.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,1.0,"[1, 2, 3, 4, 6]"
232,"['band002_am_tuning_curve_20160812h.h5', 'band002_am_tuning_curve_20160812i.h5', 'band002_am_tuning_curve_20160812j.h5', 'band002_bandwidth_am_20160812k.h5']",1.0,2016-08-12,1380.0,"['2016-08-12_12-06-33', '2016-08-12_12-08-44', '2016-08-12_12-19-40', '2016-08-12_12-27-34']",0.0,13.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,2.0,"[1, 2, 3, 4, 6]"
233,"['band002_am_tuning_curve_20160812h.h5', 'band002_am_tuning_curve_20160812i.h5', 'band002_am_tuning_curve_20160812j.h5', 'band002_bandwidth_am_20160812k.h5']",2.0,2016-08-12,1380.0,"['2016-08-12_12-06-33', '2016-08-12_12-08-44', '2016-08-12_12-19-40', '2016-08-12_12-27-34']",0.206810311658,20793.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,2.0,"[1, 2, 3, 4, 6]"
234,"['band002_am_tuning_curve_20160812h.h5', 'band002_am_tuning_curve_20160812i.h5', 'band002_am_tuning_curve_20160812j.h5', 'band002_bandwidth_am_20160812k.h5']",3.0,2016-08-12,1380.0,"['2016-08-12_12-06-33', '2016-08-12_12-08-44', '2016-08-12_12-19-40', '2016-08-12_12-27-34']",0.0223613595707,4473.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,2.0,"[1, 2, 3, 4, 6]"
235,"['band002_am_tuning_curve_20160812h.h5', 'band002_am_tuning_curve_20160812i.h5', 'band002_am_tuning_curve_20160812j.h5', 'band002_bandwidth_am_20160812k.h5']",4.0,2016-08-12,1380.0,"['2016-08-12_12-06-33', '2016-08-12_12-08-44', '2016-08-12_12-19-40', '2016-08-12_12-27-34']",0.463883366468,1510.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,2.0,"[1, 2, 3, 4, 6]"
236,"['band002_am_tuning_curve_20160812h.h5', 'band002_am_tuning_curve_20160812i.h5', 'band002_am_tuning_curve_20160812j.h5', 'band002_bandwidth_am_20160812k.h5']",5.0,2016-08-12,1380.0,"['2016-08-12_12-06-33', '2016-08-12_12-08-44', '2016-08-12_12-19-40', '2016-08-12_12-27-34']",0.699202908684,7152.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,2.0,"[1, 2, 3, 4, 6]"
237,"['band002_am_tuning_curve_20160812h.h5', 'band002_am_tuning_curve_20160812i.h5', 'band002_am_tuning_curve_20160812j.h5', 'band002_bandwidth_am_20160812k.h5']",6.0,2016-08-12,1380.0,"['2016-08-12_12-06-33', '2016-08-12_12-08-44', '2016-08-12_12-19-40', '2016-08-12_12-27-34']",0.0700280112045,1429.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth']",band002,2.0,"[1, 2, 3, 4, 6]"
