,behavior,cluster,date,depth,ephys,isiViolations,nSpikes,sessiontype,subject,tetrode,tetrodes
10,"[None, None, 'band005_am_tuning_curve_20160916b.h5', 'band005_am_tuning_curve_20160916c.h5', None, None, 'band005_bandwidth_am_20160916d.h5']",6.0,2016-09-16,1140.0,"['2016-09-16_12-54-16', '2016-09-16_12-56-52', '2016-09-16_13-00-40', '2016-09-16_13-13-32', '2016-09-16_13-19-50', '2016-09-16_13-22-36', '2016-09-16_13-25-23']",1.49947518369,6670.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,2.0,"[2, 4, 6]"
11,"[None, None, 'band005_am_tuning_curve_20160916b.h5', 'band005_am_tuning_curve_20160916c.h5', None, None, 'band005_bandwidth_am_20160916d.h5']",1.0,2016-09-16,1140.0,"['2016-09-16_12-54-16', '2016-09-16_12-56-52', '2016-09-16_13-00-40', '2016-09-16_13-13-32', '2016-09-16_13-19-50', '2016-09-16_13-22-36', '2016-09-16_13-25-23']",25.0,5.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,4.0,"[2, 4, 6]"
12,"[None, None, 'band005_am_tuning_curve_20160916b.h5', 'band005_am_tuning_curve_20160916c.h5', None, None, 'band005_bandwidth_am_20160916d.h5']",2.0,2016-09-16,1140.0,"['2016-09-16_12-54-16', '2016-09-16_12-56-52', '2016-09-16_13-00-40', '2016-09-16_13-13-32', '2016-09-16_13-19-50', '2016-09-16_13-22-36', '2016-09-16_13-25-23']",6.17848970252,875.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,4.0,"[2, 4, 6]"
13,"[None, None, 'band005_am_tuning_curve_20160916b.h5', 'band005_am_tuning_curve_20160916c.h5', None, None, 'band005_bandwidth_am_20160916d.h5']",3.0,2016-09-16,1140.0,"['2016-09-16_12-54-16', '2016-09-16_12-56-52', '2016-09-16_13-00-40', '2016-09-16_13-13-32', '2016-09-16_13-19-50', '2016-09-16_13-22-36', '2016-09-16_13-25-23']",5.10766149224,1998.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,4.0,"[2, 4, 6]"
14,"[None, None, 'band005_am_tuning_curve_20160916b.h5', 'band005_am_tuning_curve_20160916c.h5', None, None, 'band005_bandwidth_am_20160916d.h5']",4.0,2016-09-16,1140.0,"['2016-09-16_12-54-16', '2016-09-16_12-56-52', '2016-09-16_13-00-40', '2016-09-16_13-13-32', '2016-09-16_13-19-50', '2016-09-16_13-22-36', '2016-09-16_13-25-23']",0.708591674048,1130.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,4.0,"[2, 4, 6]"
15,"[None, None, 'band005_am_tuning_curve_20160916b.h5', 'band005_am_tuning_curve_20160916c.h5', None, None, 'band005_bandwidth_am_20160916d.h5']",5.0,2016-09-16,1140.0,"['2016-09-16_12-54-16', '2016-09-16_12-56-52', '2016-09-16_13-00-40', '2016-09-16_13-13-32', '2016-09-16_13-19-50', '2016-09-16_13-22-36', '2016-09-16_13-25-23']",0.187617260788,534.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,4.0,"[2, 4, 6]"
16,"[None, None, 'band005_am_tuning_curve_20160916b.h5', 'band005_am_tuning_curve_20160916c.h5', None, None, 'band005_bandwidth_am_20160916d.h5']",6.0,2016-09-16,1140.0,"['2016-09-16_12-54-16', '2016-09-16_12-56-52', '2016-09-16_13-00-40', '2016-09-16_13-13-32', '2016-09-16_13-19-50', '2016-09-16_13-22-36', '2016-09-16_13-25-23']",0.0396825396825,2521.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,4.0,"[2, 4, 6]"
17,"[None, None, 'band005_am_tuning_curve_20160916b.h5', 'band005_am_tuning_curve_20160916c.h5', None, None, 'band005_bandwidth_am_20160916d.h5']",1.0,2016-09-16,1140.0,"['2016-09-16_12-54-16', '2016-09-16_12-56-52', '2016-09-16_13-00-40', '2016-09-16_13-13-32', '2016-09-16_13-19-50', '2016-09-16_13-22-36', '2016-09-16_13-25-23']",50.0,3.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,6.0,"[2, 4, 6]"
18,"[None, None, 'band005_am_tuning_curve_20160916b.h5', 'band005_am_tuning_curve_20160916c.h5', None, None, 'band005_bandwidth_am_20160916d.h5']",2.0,2016-09-16,1140.0,"['2016-09-16_12-54-16', '2016-09-16_12-56-52', '2016-09-16_13-00-40', '2016-09-16_13-13-32', '2016-09-16_13-19-50', '2016-09-16_13-22-36', '2016-09-16_13-25-23']",0.0,420.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,6.0,"[2, 4, 6]"
19,"[None, None, 'band005_am_tuning_curve_20160916b.h5', 'band005_am_tuning_curve_20160916c.h5', None, None, 'band005_bandwidth_am_20160916d.h5']",3.0,2016-09-16,1140.0,"['2016-09-16_12-54-16', '2016-09-16_12-56-52', '2016-09-16_13-00-40', '2016-09-16_13-13-32', '2016-09-16_13-19-50', '2016-09-16_13-22-36', '2016-09-16_13-25-23']",5.61797752809,802.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,6.0,"[2, 4, 6]"
20,"[None, None, 'band005_am_tuning_curve_20160916b.h5', 'band005_am_tuning_curve_20160916c.h5', None, None, 'band005_bandwidth_am_20160916d.h5']",4.0,2016-09-16,1140.0,"['2016-09-16_12-54-16', '2016-09-16_12-56-52', '2016-09-16_13-00-40', '2016-09-16_13-13-32', '2016-09-16_13-19-50', '2016-09-16_13-22-36', '2016-09-16_13-25-23']",0.0,226.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,6.0,"[2, 4, 6]"
21,"[None, None, 'band005_am_tuning_curve_20160916b.h5', 'band005_am_tuning_curve_20160916c.h5', None, None, 'band005_bandwidth_am_20160916d.h5']",5.0,2016-09-16,1140.0,"['2016-09-16_12-54-16', '2016-09-16_12-56-52', '2016-09-16_13-00-40', '2016-09-16_13-13-32', '2016-09-16_13-19-50', '2016-09-16_13-22-36', '2016-09-16_13-25-23']",8.41895923102,3018.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,6.0,"[2, 4, 6]"
22,"[None, None, 'band005_am_tuning_curve_20160916e.h5', 'band005_am_tuning_curve_20160916f.h5', None, None, 'band005_bandwidth_am_20160916g.h5']",1.0,2016-09-16,1270.0,"['2016-09-16_13-53-37', '2016-09-16_13-57-34', '2016-09-16_14-00-49', '2016-09-16_14-14-35', '2016-09-16_14-21-52', '2016-09-16_14-25-43', '2016-09-16_14-29-09']",4.16666666667,25.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,1.0,"[1, 2, 4, 6]"
23,"[None, None, 'band005_am_tuning_curve_20160916e.h5', 'band005_am_tuning_curve_20160916f.h5', None, None, 'band005_bandwidth_am_20160916g.h5']",2.0,2016-09-16,1270.0,"['2016-09-16_13-53-37', '2016-09-16_13-57-34', '2016-09-16_14-00-49', '2016-09-16_14-14-35', '2016-09-16_14-21-52', '2016-09-16_14-25-43', '2016-09-16_14-29-09']",1.8956043956,3641.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,1.0,"[1, 2, 4, 6]"
24,"[None, None, 'band005_am_tuning_curve_20160916e.h5', 'band005_am_tuning_curve_20160916f.h5', None, None, 'band005_bandwidth_am_20160916g.h5']",3.0,2016-09-16,1270.0,"['2016-09-16_13-53-37', '2016-09-16_13-57-34', '2016-09-16_14-00-49', '2016-09-16_14-14-35', '2016-09-16_14-21-52', '2016-09-16_14-25-43', '2016-09-16_14-29-09']",0.116160882823,6888.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,1.0,"[1, 2, 4, 6]"
25,"[None, None, 'band005_am_tuning_curve_20160916e.h5', 'band005_am_tuning_curve_20160916f.h5', None, None, 'band005_bandwidth_am_20160916g.h5']",4.0,2016-09-16,1270.0,"['2016-09-16_13-53-37', '2016-09-16_13-57-34', '2016-09-16_14-00-49', '2016-09-16_14-14-35', '2016-09-16_14-21-52', '2016-09-16_14-25-43', '2016-09-16_14-29-09']",0.0,468.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,1.0,"[1, 2, 4, 6]"
26,"[None, None, 'band005_am_tuning_curve_20160916e.h5', 'band005_am_tuning_curve_20160916f.h5', None, None, 'band005_bandwidth_am_20160916g.h5']",5.0,2016-09-16,1270.0,"['2016-09-16_13-53-37', '2016-09-16_13-57-34', '2016-09-16_14-00-49', '2016-09-16_14-14-35', '2016-09-16_14-21-52', '2016-09-16_14-25-43', '2016-09-16_14-29-09']",0.948252506096,3692.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,1.0,"[1, 2, 4, 6]"
27,"[None, None, 'band005_am_tuning_curve_20160916e.h5', 'band005_am_tuning_curve_20160916f.h5', None, None, 'band005_bandwidth_am_20160916g.h5']",1.0,2016-09-16,1270.0,"['2016-09-16_13-53-37', '2016-09-16_13-57-34', '2016-09-16_14-00-49', '2016-09-16_14-14-35', '2016-09-16_14-21-52', '2016-09-16_14-25-43', '2016-09-16_14-29-09']",1.49253731343,68.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,2.0,"[1, 2, 4, 6]"
28,"[None, None, 'band005_am_tuning_curve_20160916e.h5', 'band005_am_tuning_curve_20160916f.h5', None, None, 'band005_bandwidth_am_20160916g.h5']",2.0,2016-09-16,1270.0,"['2016-09-16_13-53-37', '2016-09-16_13-57-34', '2016-09-16_14-00-49', '2016-09-16_14-14-35', '2016-09-16_14-21-52', '2016-09-16_14-25-43', '2016-09-16_14-29-09']",3.01329848566,13010.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,2.0,"[1, 2, 4, 6]"
29,"[None, None, 'band005_am_tuning_curve_20160916e.h5', 'band005_am_tuning_curve_20160916f.h5', None, None, 'band005_bandwidth_am_20160916g.h5']",3.0,2016-09-16,1270.0,"['2016-09-16_13-53-37', '2016-09-16_13-57-34', '2016-09-16_14-00-49', '2016-09-16_14-14-35', '2016-09-16_14-21-52', '2016-09-16_14-25-43', '2016-09-16_14-29-09']",2.59436414682,19235.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,2.0,"[1, 2, 4, 6]"
30,"[None, None, 'band005_am_tuning_curve_20160916e.h5', 'band005_am_tuning_curve_20160916f.h5', None, None, 'band005_bandwidth_am_20160916g.h5']",4.0,2016-09-16,1270.0,"['2016-09-16_13-53-37', '2016-09-16_13-57-34', '2016-09-16_14-00-49', '2016-09-16_14-14-35', '2016-09-16_14-21-52', '2016-09-16_14-25-43', '2016-09-16_14-29-09']",4.10570938937,55436.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,2.0,"[1, 2, 4, 6]"
31,"[None, None, 'band005_am_tuning_curve_20160916e.h5', 'band005_am_tuning_curve_20160916f.h5', None, None, 'band005_bandwidth_am_20160916g.h5']",5.0,2016-09-16,1270.0,"['2016-09-16_13-53-37', '2016-09-16_13-57-34', '2016-09-16_14-00-49', '2016-09-16_14-14-35', '2016-09-16_14-21-52', '2016-09-16_14-25-43', '2016-09-16_14-29-09']",0.89864466706,13577.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,2.0,"[1, 2, 4, 6]"
32,"[None, None, 'band005_am_tuning_curve_20160916e.h5', 'band005_am_tuning_curve_20160916f.h5', None, None, 'band005_bandwidth_am_20160916g.h5']",6.0,2016-09-16,1270.0,"['2016-09-16_13-53-37', '2016-09-16_13-57-34', '2016-09-16_14-00-49', '2016-09-16_14-14-35', '2016-09-16_14-21-52', '2016-09-16_14-25-43', '2016-09-16_14-29-09']",1.97464144668,9623.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,2.0,"[1, 2, 4, 6]"
33,"[None, None, 'band005_am_tuning_curve_20160916e.h5', 'band005_am_tuning_curve_20160916f.h5', None, None, 'band005_bandwidth_am_20160916g.h5']",1.0,2016-09-16,1270.0,"['2016-09-16_13-53-37', '2016-09-16_13-57-34', '2016-09-16_14-00-49', '2016-09-16_14-14-35', '2016-09-16_14-21-52', '2016-09-16_14-25-43', '2016-09-16_14-29-09']",2.32558139535,44.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,4.0,"[1, 2, 4, 6]"
34,"[None, None, 'band005_am_tuning_curve_20160916e.h5', 'band005_am_tuning_curve_20160916f.h5', None, None, 'band005_bandwidth_am_20160916g.h5']",2.0,2016-09-16,1270.0,"['2016-09-16_13-53-37', '2016-09-16_13-57-34', '2016-09-16_14-00-49', '2016-09-16_14-14-35', '2016-09-16_14-21-52', '2016-09-16_14-25-43', '2016-09-16_14-29-09']",2.96784830998,4853.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,4.0,"[1, 2, 4, 6]"
35,"[None, None, 'band005_am_tuning_curve_20160916e.h5', 'band005_am_tuning_curve_20160916f.h5', None, None, 'band005_bandwidth_am_20160916g.h5']",3.0,2016-09-16,1270.0,"['2016-09-16_13-53-37', '2016-09-16_13-57-34', '2016-09-16_14-00-49', '2016-09-16_14-14-35', '2016-09-16_14-21-52', '2016-09-16_14-25-43', '2016-09-16_14-29-09']",5.34257748777,2453.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,4.0,"[1, 2, 4, 6]"
36,"[None, None, 'band005_am_tuning_curve_20160916e.h5', 'band005_am_tuning_curve_20160916f.h5', None, None, 'band005_bandwidth_am_20160916g.h5']",4.0,2016-09-16,1270.0,"['2016-09-16_13-53-37', '2016-09-16_13-57-34', '2016-09-16_14-00-49', '2016-09-16_14-14-35', '2016-09-16_14-21-52', '2016-09-16_14-25-43', '2016-09-16_14-29-09']",0.131406044678,1523.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,4.0,"[1, 2, 4, 6]"
37,"[None, None, 'band005_am_tuning_curve_20160916e.h5', 'band005_am_tuning_curve_20160916f.h5', None, None, 'band005_bandwidth_am_20160916g.h5']",5.0,2016-09-16,1270.0,"['2016-09-16_13-53-37', '2016-09-16_13-57-34', '2016-09-16_14-00-49', '2016-09-16_14-14-35', '2016-09-16_14-21-52', '2016-09-16_14-25-43', '2016-09-16_14-29-09']",0.363636363636,2476.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,4.0,"[1, 2, 4, 6]"
38,"[None, None, 'band005_am_tuning_curve_20160916e.h5', 'band005_am_tuning_curve_20160916f.h5', None, None, 'band005_bandwidth_am_20160916g.h5']",6.0,2016-09-16,1270.0,"['2016-09-16_13-53-37', '2016-09-16_13-57-34', '2016-09-16_14-00-49', '2016-09-16_14-14-35', '2016-09-16_14-21-52', '2016-09-16_14-25-43', '2016-09-16_14-29-09']",0.279329608939,1791.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,4.0,"[1, 2, 4, 6]"
39,"[None, None, 'band005_am_tuning_curve_20160916e.h5', 'band005_am_tuning_curve_20160916f.h5', None, None, 'band005_bandwidth_am_20160916g.h5']",1.0,2016-09-16,1270.0,"['2016-09-16_13-53-37', '2016-09-16_13-57-34', '2016-09-16_14-00-49', '2016-09-16_14-14-35', '2016-09-16_14-21-52', '2016-09-16_14-25-43', '2016-09-16_14-29-09']",20.0,11.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,6.0,"[1, 2, 4, 6]"
40,"[None, None, 'band005_am_tuning_curve_20160916e.h5', 'band005_am_tuning_curve_20160916f.h5', None, None, 'band005_bandwidth_am_20160916g.h5']",2.0,2016-09-16,1270.0,"['2016-09-16_13-53-37', '2016-09-16_13-57-34', '2016-09-16_14-00-49', '2016-09-16_14-14-35', '2016-09-16_14-21-52', '2016-09-16_14-25-43', '2016-09-16_14-29-09']",0.1443001443,694.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,6.0,"[1, 2, 4, 6]"
41,"[None, None, 'band005_am_tuning_curve_20160916e.h5', 'band005_am_tuning_curve_20160916f.h5', None, None, 'band005_bandwidth_am_20160916g.h5']",3.0,2016-09-16,1270.0,"['2016-09-16_13-53-37', '2016-09-16_13-57-34', '2016-09-16_14-00-49', '2016-09-16_14-14-35', '2016-09-16_14-21-52', '2016-09-16_14-25-43', '2016-09-16_14-29-09']",1.96304849885,1733.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,6.0,"[1, 2, 4, 6]"
42,"[None, None, 'band005_am_tuning_curve_20160916e.h5', 'band005_am_tuning_curve_20160916f.h5', None, None, 'band005_bandwidth_am_20160916g.h5']",4.0,2016-09-16,1270.0,"['2016-09-16_13-53-37', '2016-09-16_13-57-34', '2016-09-16_14-00-49', '2016-09-16_14-14-35', '2016-09-16_14-21-52', '2016-09-16_14-25-43', '2016-09-16_14-29-09']",4.85744456177,948.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,6.0,"[1, 2, 4, 6]"
43,"[None, None, 'band005_am_tuning_curve_20160916e.h5', 'band005_am_tuning_curve_20160916f.h5', None, None, 'band005_bandwidth_am_20160916g.h5']",5.0,2016-09-16,1270.0,"['2016-09-16_13-53-37', '2016-09-16_13-57-34', '2016-09-16_14-00-49', '2016-09-16_14-14-35', '2016-09-16_14-21-52', '2016-09-16_14-25-43', '2016-09-16_14-29-09']",0.0,735.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,6.0,"[1, 2, 4, 6]"
44,"[None, None, 'band005_am_tuning_curve_20160916e.h5', 'band005_am_tuning_curve_20160916f.h5', None, None, 'band005_bandwidth_am_20160916g.h5']",6.0,2016-09-16,1270.0,"['2016-09-16_13-53-37', '2016-09-16_13-57-34', '2016-09-16_14-00-49', '2016-09-16_14-14-35', '2016-09-16_14-21-52', '2016-09-16_14-25-43', '2016-09-16_14-29-09']",0.538116591928,1116.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,6.0,"[1, 2, 4, 6]"
45,"[None, None, 'band005_am_tuning_curve_20160916h.h5', 'band005_am_tuning_curve_20160916i.h5', None, None, 'band005_bandwidth_am_20160916j.h5']",1.0,2016-09-16,1310.0,"['2016-09-16_14-59-37', '2016-09-16_15-02-11', '2016-09-16_15-05-28', '2016-09-16_15-16-14', '2016-09-16_15-22-46', '2016-09-16_15-25-27', '2016-09-16_15-27-50']",0.0,31.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,1.0,"[1, 2, 3, 4, 6]"
46,"[None, None, 'band005_am_tuning_curve_20160916h.h5', 'band005_am_tuning_curve_20160916i.h5', None, None, 'band005_bandwidth_am_20160916j.h5']",2.0,2016-09-16,1310.0,"['2016-09-16_14-59-37', '2016-09-16_15-02-11', '2016-09-16_15-05-28', '2016-09-16_15-16-14', '2016-09-16_15-22-46', '2016-09-16_15-25-27', '2016-09-16_15-27-50']",0.0,858.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,1.0,"[1, 2, 3, 4, 6]"
47,"[None, None, 'band005_am_tuning_curve_20160916h.h5', 'band005_am_tuning_curve_20160916i.h5', None, None, 'band005_bandwidth_am_20160916j.h5']",3.0,2016-09-16,1310.0,"['2016-09-16_14-59-37', '2016-09-16_15-02-11', '2016-09-16_15-05-28', '2016-09-16_15-16-14', '2016-09-16_15-22-46', '2016-09-16_15-25-27', '2016-09-16_15-27-50']",0.413625304136,4111.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,1.0,"[1, 2, 3, 4, 6]"
48,"[None, None, 'band005_am_tuning_curve_20160916h.h5', 'band005_am_tuning_curve_20160916i.h5', None, None, 'band005_bandwidth_am_20160916j.h5']",4.0,2016-09-16,1310.0,"['2016-09-16_14-59-37', '2016-09-16_15-02-11', '2016-09-16_15-05-28', '2016-09-16_15-16-14', '2016-09-16_15-22-46', '2016-09-16_15-25-27', '2016-09-16_15-27-50']",1.03721781574,21308.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,1.0,"[1, 2, 3, 4, 6]"
49,"[None, None, 'band005_am_tuning_curve_20160916h.h5', 'band005_am_tuning_curve_20160916i.h5', None, None, 'band005_bandwidth_am_20160916j.h5']",5.0,2016-09-16,1310.0,"['2016-09-16_14-59-37', '2016-09-16_15-02-11', '2016-09-16_15-05-28', '2016-09-16_15-16-14', '2016-09-16_15-22-46', '2016-09-16_15-25-27', '2016-09-16_15-27-50']",0.447260529258,2684.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,1.0,"[1, 2, 3, 4, 6]"
50,"[None, None, 'band005_am_tuning_curve_20160916h.h5', 'band005_am_tuning_curve_20160916i.h5', None, None, 'band005_bandwidth_am_20160916j.h5']",6.0,2016-09-16,1310.0,"['2016-09-16_14-59-37', '2016-09-16_15-02-11', '2016-09-16_15-05-28', '2016-09-16_15-16-14', '2016-09-16_15-22-46', '2016-09-16_15-25-27', '2016-09-16_15-27-50']",1.30817610063,3976.0,"['laserPulse', 'noisebursts', 'tuningCurve', 'AM', 'laserPulse', 'laserTrain', 'bandwidth']",band005,1.0,"[1, 2, 3, 4, 6]"
